Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.98555E-5,14.250859732,0.329104731,0.661726079,0.103988604,0
6.0168E-5,14.502887774,0.330255342,0.657786116,0.103988604,0
6.04483E-5,14.750162646,0.331284286,0.653939962,0.103988604,0
6.06903E-5,15.004534517,0.332170066,0.65,0.103988604,0
6.10828E-5,15.254117403,0.333601649,0.646153846,0.105413105,0
6.12838E-5,15.504942549,0.334332323,0.642307692,0.105413105,0
6.14957E-5,15.750602544,0.335100772,0.638555347,0.106837607,0
6.17673E-5,16.003274613,0.336083707,0.634709193,0.106837607,0
6.19825E-5,16.250831177,0.336859939,0.630956848,0.108262108,0
6.22034E-5,16.505384858,0.337655327,0.627110694,0.10968661,0
6.24147E-5,16.754605376,0.338414108,0.623358349,0.10968661,0
6.27113E-5,17.004880384,0.339476397,0.619606004,0.111111111,0
6.29294E-5,17.256121766,0.340255296,0.615853659,0.111111111,0
6.32253E-5,17.502220671,0.341309141,0.612195122,0.118233618,0
6.34174E-5,17.755543277,0.341991362,0.608442777,0.121082621,0
6.3629E-5,18.003253266,0.342741325,0.60478424,0.123931624,0
6.38348E-5,18.251836551,0.343469355,0.601125704,0.123931624,0
6.40296E-5,18.501193491,0.344156452,0.597467167,0.126780627,0
6.42647E-5,18.751295174,0.34498449,0.59380863,0.128205128,0
6.44852E-5,19.002413999,0.345758578,0.590150094,0.131054131,0
6.47016E-5,19.2543401,0.346516871,0.586491557,0.131054131,0
6.49412E-5,19.500632942,0.34735439,0.582926829,0.132478632,0
6.51114E-5,19.754247942,0.347948171,0.579268293,0.133903134,0
6.53082E-5,20.002060322,0.348633214,0.575703565,0.136752137,0
6.55109E-5,20.250635725,0.349337013,0.572138837,0.136752137,0
6.57545E-5,20.50002135,0.35018123,0.568574109,0.138176638,0
6.59204E-5,20.750224545,0.350754983,0.565009381,0.143874644,0
6.61505E-5,21.001220996,0.351548623,0.561444653,0.145299145,0
6.63078E-5,21.252906087,0.352090353,0.557879925,0.14957265,0
6.64607E-5,21.505160408,0.352616116,0.554315197,0.153846154,0
6.66547E-5,21.751433326,0.353281585,0.550844278,0.155270655,0
6.68137E-5,22.005056018,0.353826307,0.54727955,0.156695157,0
6.70066E-5,22.25261643,0.354485668,0.54380863,0.158119658,0
6.71729E-5,22.500867462,0.355052947,0.540337711,0.166666667,0
6.73387E-5,22.75640295,0.355617607,0.536772983,0.168091168,0
6.7567E-5,23.006014595,0.356393755,0.533302064,0.168091168,0
6.76939E-5,23.256283399,0.356824313,0.529831144,0.16951567,0
6.78375E-5,23.500271278,0.357310692,0.526454034,0.175213675,0
6.8044E-5,23.751651315,0.358008972,0.522983114,0.178062678,0
6.82464E-5,24.003794693,0.358692048,0.519512195,0.178062678,0
6.84751E-5,24.256741448,0.359462013,0.516041276,0.179487179,0
6.86809E-5,24.503598093,0.360153291,0.512664165,0.179487179,0
6.88082E-5,24.751080292,0.360579888,0.509287054,0.180911681,0
6.90496E-5,25.006101162,0.36138775,0.505816135,0.182336182,0
6.92416E-5,25.255064738,0.362028893,0.502439024,0.183760684,0
6.94771E-5,25.504835939,0.362813522,0.499061914,0.185185185,0
6.97135E-5,25.755375985,0.363599139,0.495684803,0.188034188,0
6.99598E-5,26.006806721,0.364415582,0.492307692,0.188034188,0
7.01209E-5,26.251955784,0.364948438,0.48902439,0.188034188,0
7.03951E-5,26.504821398,0.365853496,0.48564728,0.189458689,0
7.05626E-5,26.751520486,0.366404952,0.482363977,0.195156695,0
7.07821E-5,27.005921458,0.367126235,0.478986867,0.195156695,0
7.09803E-5,27.253984396,0.367776186,0.475703565,0.196581197,0
7.11908E-5,27.502826928,0.368465193,0.472420263,0.198005698,0
7.14314E-5,27.752436679,0.369250594,0.469136961,0.198005698,0
7.16614E-5,28.002955926,0.369999736,0.465853659,0.198005698,0
7.19166E-5,28.254242648,0.370828626,0.462570356,0.199430199,0
7.21872E-5,28.506448794,0.371705321,0.459287054,0.200854701,0
7.23918E-5,28.752259747,0.372366651,0.456097561,0.203703704,0
7.25982E-5,29.005951173,0.373032162,0.452814259,0.205128205,0
7.28831E-5,29.253316523,0.373948725,0.449624765,0.206552707,0
7.30843E-5,29.501464383,0.374594171,0.446435272,0.206552707,0
7.34143E-5,29.750561759,0.375650343,0.443245779,0.210826211,0
7.38086E-5,30.000904399,0.376907393,0.440056285,0.212250712,0
7.41028E-5,30.252455254,0.377842103,0.436866792,0.215099715,0
7.43339E-5,30.504817216,0.37857453,0.433677298,0.216524217,0
7.46181E-5,30.750573289,0.379472437,0.430581614,0.219373219,0
7.48651E-5,31.004675613,0.380250892,0.42739212,0.222222222,0
7.53047E-5,31.252541264,0.381631803,0.424296435,0.225071225,0
7.55537E-5,31.501459996,0.382411081,0.42120075,0.227920228,0
7.59787E-5,31.75162688,0.383736725,0.418105066,0.230769231,0
7.642E-5,32.003057716,0.385107068,0.415009381,0.236467236,0
7.6944E-5,32.256142368,0.386726466,0.411913696,0.239316239,0
7.7466E-5,32.503210617,0.38833131,0.40891182,0.247863248,0
7.78889E-5,32.751801221,0.389625374,0.405909944,0.253561254,0
7.84557E-5,33.001989209,0.391350962,0.402908068,0.254985755,0
7.88892E-5,33.253903163,0.392664319,0.399906191,0.262108262,0
7.91529E-5,33.50683318,0.393460616,0.396904315,0.266381766,0
7.98437E-5,33.753240496,0.395536002,0.393996248,0.269230769,0
8.03187E-5,34.001554265,0.396955068,0.39108818,0.273504274,0
8.0918E-5,34.251317345,0.398735914,0.388180113,0.277777778,0
8.13431E-5,34.502867356,0.399993023,0.385272045,0.277777778,0
8.17288E-5,34.755636352,0.401128633,0.382363977,0.279202279,0
8.20993E-5,35.001399248,0.40221583,0.379549719,0.279202279,0
8.2643E-5,35.256700087,0.403803924,0.376641651,0.279202279,0
8.32031E-5,35.50550807,0.405431042,0.373827392,0.282051282,0
8.35502E-5,35.755573973,0.406434786,0.371013133,0.283475783,0
