X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-65.0863,18.25923,train,7.459153264248547E-5,30.727599715978332,0.37938869526525126
-64.7574,18.27609,train,6.914231075206733E-5,25.126317830585066,0.3616975537452967
-64.95516,18.32792,train,7.225898197525197E-5,28.592689242411083,0.37193745033557873
-64.91251,18.4065,train,7.174600043634442E-5,28.086259085595444,0.37027468501025884
-65.06075,18.3783,train,8.385093901751323E-5,35.986278317887724,0.4073020125737492
-64.85204,18.23725,train,6.781033637040298E-5,23.454118099926752,0.35721876328283314
-65.12775,18.28588,train,7.33921210825528E-5,29.733820213125398,0.3755794382050693
-81.49292,24.578896,train,9.085827474315064E-5,39.47981099971541,0.42681207172674307
-64.5353,18.3694,train,6.693776939310378E-5,22.164281886705865,0.35425050827084353
-68.961165,12.033449,train,1.6703214350180656E-4,64.52790258235694,0.5778651113318171
-86.728759,20.83077,train,2.91015636102254E-4,90.29991111110222,0.7045805174063208
-68.852741,12.17859,train,1.1925613226844503E-4,52.20204919609539,0.49427596203336605
-94.872278,18.551417,train,6.4361455403937E-5,18.861486118893694,0.345324357445087
-65.27829,18.229872,train,7.523471047485704E-5,31.2130781174742,0.3814123070420868
-68.417,18.7006,train,9.795672801408419E-5,43.296368649464185,0.4453084824513838
-96.038703,19.100587,train,2.8792386946133912E-5,1.6043551996288388,0.19091746877052546
-87.24115,19.519564,train,3.334434411628819E-4,92.13132553657516,0.7320998460156734
-67.1917,18.4627,train,1.1801595570402085E-4,51.75146202840251,0.4916630549586101
-80.273755,25.140576,train,1.6466816848584624E-4,64.05182531759048,0.5743842478112126
-68.956922,12.015565,train,1.2321543034458875E-4,53.76063709096556,0.5024408769321139
-66.0498,18.4835,train,9.195332997865915E-5,40.05047876158877,0.42974550995724536
-82.00032,9.382898,train,3.7813900337358634E-4,93.54039321919514,0.7560402121356616
-87.802704,18.350794,train,1.35375765749738E-4,57.59894658959874,0.5259475834563664
-96.031576,19.308102,train,3.0324516536145843E-5,1.8549743360221207,0.19905450891399487
-96.060338,19.357519,train,3.7367017597061554E-5,3.1690671561232704,0.23444459990462763
-88.197802,16.922759,train,1.7784204145366946E-4,66.95205277717456,0.5930829812828916
-88.038677,16.528759,train,2.0224834797033224E-4,73.081276169002,0.6237100679046923
-96.182695,19.37853,train,3.514242822365957E-5,2.747589596193896,0.2236082614481439
-61.623294,17.144814,train,7.086292493949721E-5,27.10708024687665,0.3673915888903518
-61.660226,17.058412,train,6.964545399327582E-5,25.683259869709005,0.36337318422992837
-60.91307,14.41821,train,6.388502594572235E-5,18.31612909788877,0.34364656697254437
-60.757731,11.346961,train,1.0430882492395096E-4,46.02781309042844,0.4608764569091527
-87.372123,18.480497,train,7.75867534350476E-4,98.83079555655145,0.8641049222286473
-96.013216,19.168697,train,2.858172053179403E-5,1.5713205938997488,0.1897856856497724
-95.984807,19.119574,train,3.064012251820826E-5,1.9099024111450014,0.20071038384470238
-95.808644,19.160518,train,3.0443477055019118E-5,1.8756782284978848,0.1996794584466156
-87.319435,18.455739,train,5.173133518215228E-4,96.76899005780551,0.8091471505456238
-60.93,10.84,train,1.3448053437632604E-4,57.38245592585862,0.5242930470393633
-64.548641,18.508115,train,7.753188285674325E-5,32.541938115583704,0.38853333709952337
-61.868611,17.406111,train,6.904486113222126E-5,25.001094906060693,0.3613719946817731
-87.022267,20.314569,train,3.818677244745571E-4,93.69295755514707,0.7578454975318285
-65.994111,12.148472,train,6.432210346124619E-5,18.816669730639795,0.34518610098839736
-75.13951,19.97201,train,2.0288612486285928E-4,73.26479529555762,0.624448712979636
-95.938611,19.266667,train,3.166984819720387E-5,2.0868332100896976,0.20606570413118996
-86.741566,21.1618,train,2.7332848757091375E-4,88.70372551266247,0.6913639466313293
-61.279722,14.086389,train,6.6510330403811E-5,21.56816362639202,0.35278644115116264
-61.284444,14.112778,train,6.183018411938796E-5,16.075613723250225,0.33631061972126003
-86.83525,20.91074,train,2.597217110092729E-4,86.75616432992088,0.6803628931974384
-87.82033,18.278457,train,1.5151049500158447E-4,61.05411948540617,0.5539106668873064
-63.4499,17.2472,train,6.6444529040037E-5,21.47848156872344,0.352560467975871
-95.92,19.06234,train,2.7958641170438058E-5,1.4766036486013372,0.18641964851885762
-95.83779,19.07921,train,2.9113937023804964E-5,1.654777475392662,0.19263887927189524
-67.960334,18.06899,train,8.442649202243096E-5,36.258326104996904,0.40895441160356716
-67.903826,18.056677,train,8.012103678899365E-5,33.898222692541836,0.39636546742336315
-80.090538,26.162451,train,5.455316334455826E-4,97.26111681201952,0.817214771421469
-80.102493,26.01255,train,6.645838100100701E-4,98.16814389511161,0.8448793049136546
-82.809517,24.66868,train,6.642573316514185E-5,21.447472146491418,0.3524958907386097
-82.922302,24.63526,train,6.605575271223221E-5,20.89786926644072,0.351222116332634
-82.905563,24.688881,train,6.358631407560618E-5,17.95328289803191,0.3425902322211359
-80.348152,25.034967,train,1.7027211223275243E-4,65.17212119176496,0.5825443754138815
-80.413597,25.013283,train,1.4721296313397446E-4,60.12277512287681,0.5467900844238466
-80.218903,25.208883,train,1.9917694461462707E-4,72.10392116217788,0.6201118256390451
-86.779433,21.03115,train,2.782232662060053E-4,89.2716750344902,0.6951384304411683
-82.9804,12.31568,train,2.6525571346997764E-4,87.65041043965111,0.6849303897438898
-81.714584,24.480017,train,8.810913970055213E-5,38.2864228866286,0.4193129496554123
-80.164566,25.388866,train,3.5676424728048686E-4,93.03117157047508,0.7451488765403079
-81.405151,24.546074,train,1.0208820755434864E-4,45.10059613624876,0.45553441070173023
-83.034401,12.18392,train,2.830309828864219E-4,89.67223418387158,0.6987569733209344
-81.876953,24.452066,train,9.950002785389543E-5,44.10303523560756,0.44917297300486464
-81.887413,24.475683,train,8.57404458804359E-5,37.00767136804732,0.4126924336925809
-83.047997,12.19013,train,2.713541719975608E-4,88.42119569383335,0.6898149184906609
-81.111313,24.625584,train,1.1803894092353162E-4,51.7606044544363,0.4917117276759063
-80.149147,25.484983,train,4.223370658294137E-4,94.75162649405813,0.7758481380114267
-81.559647,24.513866,train,9.413042508540154E-5,41.18405637744549,0.4354892333592925
-83.033501,12.03012,train,2.877580655815358E-4,89.99730792721476,0.7022320415719088
-83.068398,12.18628,train,2.748275237685524E-4,88.86105271488935,0.6925297814090122
-81.393082,24.5646,train,9.247333932854056E-5,40.323565652691684,0.4311280240873908
-80.859947,24.723551,train,1.127428980206619E-4,49.509424219941586,0.48024510976560014
-80.754265,24.765966,train,1.2432790056840552E-4,54.0258340094119,0.5046877952851597
-60.91052,14.68928,train,6.87563862153198E-5,24.65034981775675,0.36040630996116607
-65.264786,18.338383,train,7.88919504606656E-5,33.25654128989765,0.3926726787381914
-65.314964,18.338083,train,8.042610417339234E-5,34.04631581539434,0.39727509614477746
-65.319397,18.157133,train,8.022118551413993E-5,33.95057702391367,0.3966643865031152
-65.53302,18.34215,train,8.687385015334495E-5,37.61937706592739,0.4158790399517541
-78.590469,9.47465,train,2.2326641634870487E-4,79.0434018932044,0.6466154792029927
-82.119965,9.26785,train,2.6575834407455205E-4,87.72536760451605,0.6853387785612952
-82.324165,9.423317,train,3.591534784778509E-4,93.08676181274416,0.7464143254567271
-78.779213,9.596,train,2.1106047797011897E-4,75.89644554841355,0.6336654190662102
-78.731316,9.457434,train,2.3149935919573408E-4,80.5552764997316,0.654845322373936
-78.870499,9.574984,train,2.082339525304935E-4,74.82300979194262,0.6305300759143109
-82.102783,9.287,train,3.139869799419386E-4,91.32301337359613,0.7201449691435332
-78.036499,9.5165,train,1.7531331474492895E-4,66.44663722612476,0.589622259242381
-82.03257,9.247033,train,2.8101696087976213E-4,89.50172268263196,0.6972516208010825
-78.676132,9.575283,train,2.1149429779321986E-4,76.03986047947468,0.6341419324671718
-78.9627,9.4922,train,1.941584582673068E-4,70.64416231097893,0.614082084967398
-78.944366,9.55365,train,2.170461065113969E-4,77.59110725138528,0.6401324587818699
-82.080002,9.194166,train,2.2648261764930019E-4,79.65021067788064,0.6498767500600949
-81.324234,21.862467,train,1.7609585109426679E-4,66.62014872034608,0.5906994826522571
-82.430786,21.544283,train,1.98291390785676E-4,71.75443458198613,0.6190615562302652
-81.681801,21.576967,train,2.315552980510294E-4,80.56737578566762,0.654899929278598
-81.46685,21.960484,train,1.9077494299477658E-4,69.84259713194628,0.6099075723895542
-81.417519,21.891001,train,1.9510570919966286E-4,71.00215366702243,0.6152348237715514
-81.247231,21.833334,train,1.7374766246053657E-4,66.08709112457923,0.5874499033390869
-82.317146,21.562784,train,1.8622620276965846E-4,68.87951732058745,0.6041510079341189
-81.635834,21.580917,train,2.3974990527559514E-4,82.45077384962546,0.6627169784429621
-81.519333,22.09885,train,1.5257109859761008E-4,61.358570661136625,0.5556336905090423
-81.479446,21.969482,train,2.0136955716475692E-4,72.75258829151417,0.6226875181511827
-82.09893,21.51545,train,1.9852419317146415E-4,71.84896605337919,0.6193382227925806
-81.957298,21.586367,train,1.8616471142435736E-4,68.8610736539585,0.6040720247023096
-81.197563,21.804667,train,1.8229262340919546E-4,68.03963995600763,0.5990341898680793
-81.515869,22.021616,train,1.712368535864499E-4,65.47578526324196,0.5839177076626528
-82.702919,21.481417,train,1.9900231422308626E-4,72.04006785376588,0.6199051721532799
-82.782753,21.451134,train,2.1652898249983576E-4,77.42089557446212,0.6395827684483592
-82.29277,21.548634,train,1.8992193024878375E-4,69.65886405667095,0.6088408492693849
-83.194504,21.617884,train,2.589589217389554E-4,86.50149844766179,0.6797229185027328
-81.096214,21.73835,train,1.7550957772288184E-4,66.5125706863414,0.5898929631810413
-81.513168,22.158766,train,1.5063924740953846E-4,60.82150240207613,0.5524852366424297
-79.145279,22.653334,train,1.3504343992586774E-4,57.516819858202474,0.5253347350233434
-79.363052,22.718334,train,1.3273125162741774E-4,57.00670755184538,0.5210265207893648
-80.588608,23.236666,train,1.332234187906954E-4,57.10770700779779,0.5219500965150154
-80.964996,23.293055,train,1.4074360349599556E-4,58.732254517631866,0.5356317759149619
-79.755836,22.946667,train,1.302689393837346E-4,56.19279742341685,0.5163517601755258
-79.584999,22.833611,train,1.2387775569148063E-4,53.91266674113747,0.5037810613921442
-80.126663,23.1,train,1.1606802564364636E-4,50.96683107706924,0.48750403834799183
-79.679443,22.893888,train,1.2989858633198612E-4,56.069492286005,0.5156407295147313
-80.474167,23.210278,train,1.274437710633785E-4,55.31855724679941,0.5108744228811284
-80.212776,23.151112,train,1.222139761433109E-4,53.41070157557445,0.5004006766604551
-77.652779,22.176945,train,1.29789149126633E-4,56.03305632421036,0.5154302236953496
-77.602501,22.024723,train,1.34925590189345E-4,57.488238170340146,0.5251170252925607
-78.693054,22.626667,train,1.4910412836654615E-4,60.43188816755513,0.5499513683041479
-78.12722,22.4825,train,1.346978047800628E-4,57.43409742855191,0.5246956593257708
-78.349724,22.540277,train,1.3640840405026547E-4,57.87840186556269,0.5278418333546953
-77.465553,21.843334,train,1.1892156107786422E-4,52.10462229130197,0.49357370911041487
-78.902496,22.693611,train,1.5031823661063498E-4,60.733340536536076,0.5519577382219678
-78.040833,22.424999,train,1.5332185608010857E-4,61.548251223575875,0.5568453240943553
-78.443054,22.5625,train,1.5670265756532933E-4,62.390497452948345,0.5622206579605237
-79.103485,20.901316,train,1.4437028798469176E-4,59.55663671553655,0.541953808333955
-79.467415,21.079517,train,1.4563167328729285E-4,59.843183429019376,0.5441124964656904
-78.182831,20.6035,train,1.4996342777283975E-4,60.620738563966924,0.5513732527163967
-78.109665,20.584999,train,1.4674179387768997E-4,60.036485674360065,0.5459955519927171
-79.558151,21.217699,train,1.6474504511610648E-4,64.06608290951442,0.5744983485495205
-78.847954,20.811966,train,1.4419458564760094E-4,59.51039057890095,0.5416514946487272
-78.902435,20.772367,train,1.4897495765665717E-4,60.41234917270884,0.5497368496465228
-79.971634,21.677134,train,1.7745153437338587E-4,66.8758142992251,0.5925523635712803
-79.019485,20.846001,train,1.4316063298629172E-4,59.278043661588946,0.5398643589838859
-78.280998,20.6061,train,1.5154539051767947E-4,61.065069718181846,0.5539675696135408
-79.199135,20.968517,train,1.495258271079082E-4,60.49567638658125,0.5506502785388653
-79.994331,21.713066,train,1.7930853290437307E-4,67.23452169735158,0.5950633572185311
-79.430214,21.067783,train,1.4758010757526122E-4,60.19001357475384,0.5474072747386148
-79.645882,21.454317,train,1.6613013890005043E-4,64.33487353389452,0.5765436824645434
-79.287949,21.084616,train,1.3725608851472998E-4,58.09531247105631,0.5293855307747856
-78.680397,20.644234,train,1.5309494860555378E-4,61.485344310121306,0.556479819621056
-78.200836,20.568832,train,1.511808577147254E-4,60.96055791943847,0.553372423283939
-78.7575,20.685083,train,1.513541800560117E-4,61.00506776667876,0.5536555920529331
-79.7304,19.754351,train,2.1879669215420764E-4,78.1345824025363,0.6419809074702342
-88.018913,17.672684,train,1.5571545377822028E-4,62.14373926055695,0.5606645723893308
-87.320534,18.519634,train,6.064961612889373E-4,97.76563690964124,0.8325108518201458
-87.882385,16.740784,train,2.1109680963851836E-4,75.90879579878693,0.6337053738678315
-87.333969,18.753532,train,7.046242822903785E-4,98.34564383046528,0.8523929587304249
-87.740898,17.570784,train,2.021870813608362E-4,73.06344233637425,0.6236389586248687
-87.951881,17.342899,train,2.141267664712317E-4,76.70407246052136,0.6370070943110815
-87.980034,16.528667,train,2.0817449683803582E-4,74.7865766775688,0.6304635478341661
-87.699867,16.914351,train,2.1649001302628438E-4,77.40970610778723,0.6395412767895176
-87.935013,17.385883,train,2.1006243706015115E-4,75.52663740719903,0.6325644309571999
-88.038086,17.35215,train,1.9369304797041257E-4,70.48719653731797,0.6135131786058758
-64.231499,18.666082,train,7.710529922940734E-5,32.332487038832795,0.3872233883004597
-64.337502,18.508333,train,7.218720444106671E-5,28.506454129595504,0.3717053210219251
-64.23867,18.564016,train,6.706085006454936E-5,22.333600401800634,0.35467085762129286
-87.746132,17.59425,train,1.9712819507544956E-4,71.37705121984152,0.6176731467497818
-87.810204,16.7365,train,2.1829448613933471E-4,77.99907590419052,0.6414525718617758
-87.800682,16.909634,train,2.0995038990731366E-4,75.48329861055993,0.6324404128928585
-64.409935,18.752733,train,7.661406602481739E-5,32.09678888461819,0.3857079440374597
-87.908035,17.15505,train,1.968511694995416E-4,71.28421711536502,0.6173409909927077
-88.074135,16.72345,train,1.9456037165274838E-4,70.78726589926895,0.6145720282557585
-88.049515,16.9198,train,1.8966427697361947E-4,69.60440398228421,0.6085174964202653
-87.696831,16.915667,train,2.2014708091319532E-4,78.50066987550146,0.6433938646008575
-64.32077,18.74935,train,7.865130751526698E-5,33.11565994164826,0.39194437181381314
-88.043335,17.275984,train,1.9141641406484437E-4,69.98341476722769,0.6107059301585119
-87.822769,17.548384,train,2.0001949636452173E-4,72.3943781307957,0.6211057322227155
-87.2342,18.662367,train,5.046108789047711E-4,96.51348414002982,0.8052783500040878
-77.879517,18.52405,train,2.4698313902588894E-4,84.22545699671421,0.6693284626879868
-78.354134,18.31255,train,2.2424360679519853E-4,79.25114224736956,0.6476127705912339
-76.287369,18.073833,train,2.153573731081739E-4,77.00419174440904,0.6383311421535812
-77.032013,18.424801,train,2.2832133756521365E-4,79.93527646140384,0.6517143344995231
-78.126945,18.465834,train,2.727848735757044E-4,88.62520348811215,0.6909389781753038
-77.414299,18.473101,train,2.399996472161082E-4,82.51281728083993,0.662949656757118
-77.358131,18.463051,train,2.332546558669349E-4,80.92211837911967,0.6565506278726623
-78.012581,18.457783,train,2.5182020938877887E-4,85.08171680161252,0.673606999073838
-77.81665,18.528267,train,2.4141488504093926E-4,82.83459947188372,0.664262157835684
-76.456932,18.191151,train,2.3645956731633077E-4,81.81525132340963,0.6596211799170697
-78.251099,18.4259,train,2.6080278523042753E-4,86.95889686272476,0.6812655380252173
-76.8032,18.318466,train,2.4337318039168942E-4,83.26188228362504,0.6660615263566939
-76.605133,18.234016,train,2.3725569499465126E-4,81.92562317308281,0.6603754372077615
-77.321266,18.470133,train,2.3302863508152822E-4,80.8769334218258,0.6563319900027127
-76.874031,18.374866,train,2.5439452283254393E-4,85.56469775108152,0.675839223719058
-77.207619,18.449633,train,2.3245344559352213E-4,80.76164046755981,0.6557743313132038
-77.526451,18.492867,train,2.434514625302466E-4,83.27987438960731,0.6661330546291168
-87.82682,18.239201,train,1.697956575195884E-4,65.01181355640855,0.5818627811236659
-87.872429,18.22097,train,8.585180002389587E-5,37.08036650506335,0.41300704913570774
-88.139999,16.76,train,1.8135632804150464E-4,67.76271044399037,0.5977967018066601
-87.940002,17.92,train,1.3064537781623818E-4,56.31121604206275,0.5170723378850005
-88.169998,16.709999,train,1.869165586809066E-4,69.07881773153413,0.6050355851175894
-81.360283,19.397566,train,2.7367251067717885E-4,88.75341774103423,0.691632282265363
-81.146202,19.291267,train,2.5348354620986806E-4,85.35526014418342,0.6750528016980969
-81.077934,19.343901,train,2.357528081492753E-4,81.68083792605019,0.6589487782812306
-81.105301,19.292749,train,2.250677170886822E-4,79.4149954768245,0.6484494680159646
-81.29155,19.380301,train,2.7133084773032845E-4,88.41792648051177,0.6897965255679529
-61.349133,12.633467,train,9.238365890303936E-5,40.28295435297383,0.4308900752800432
-80.0728,19.656866,train,2.155989826889958E-4,77.09538272672009,0.6385899638313152
-80.022903,19.830517,train,2.193269660850519E-4,78.2766069708587,0.6425370839657576
-80.026031,19.677134,train,2.289414574857675E-4,80.04235381406922,0.6523297295678576
-84.513718,21.809433,train,2.0577589844307203E-4,74.0671769968746,0.627759504706261
-87.601646,17.225967,train,2.3375508228960036E-4,81.0221679164403,0.6570337195501793
-71.1549,21.440716,train,1.0262946053380771E-4,45.38025122834871,0.4568462140084518
-87.443336,19.833334,train,2.62397114524553E-4,87.25787523093614,0.6825874614540787
-76.97683,26.3575,train,8.6122142278429E-5,37.25684535061434,0.41376946237275475
-71.599998,21.299999,train,1.1359510933123552E-4,49.85398966002001,0.4821250582496809
-76.988503,26.397833,train,9.058565092449223E-5,39.342480920937035,0.42607706792902245
-76.976387,26.59725,train,8.49335307638682E-5,36.59411888570799,0.41040249287125113
-76.950386,26.532284,train,8.747962253351811E-5,37.964656337022426,0.4175680515077925
-71.5177,21.483267,train,1.0253785426211998E-4,45.34233442655136,0.4566246377958025
-76.949501,26.059834,train,8.580218702513255E-5,37.04797773504715,0.41286691624221233
-71.223137,21.30335,train,1.051873762432797E-4,46.46244681097598,0.4629611221852861
-72.115265,21.906349,train,1.7840961995948523E-4,67.06194881896798,0.5938517426696057
-87.526497,17.221001,train,2.212238848981249E-4,78.66020120143162,0.6445125935027304
-87.447777,19.825001,train,2.745870852425159E-4,88.83865161672112,0.692343380274795
-72.183502,21.818001,train,1.7133742354109857E-4,65.50674581433357,0.5840603514893877
-87.459442,20.105833,train,2.475016438555925E-4,84.31377580556384,0.6697924560681315
-70.818466,21.022816,train,1.0906804564814071E-4,48.080887747928415,0.47197970222638735
-71.599152,21.37265,train,1.1047991918564474E-4,48.54719313867769,0.47518616985915785
-77.038498,26.63715,train,8.708614880109845E-5,37.73541373867525,0.4164720838323427
-87.452774,19.975,train,2.561997546775247E-4,85.99062487857248,0.677386440757353
-87.447777,19.958334,train,2.611593502161752E-4,87.02583853441887,0.6815621355974962
-72.470184,21.664833,train,1.395197522757782E-4,58.502397240510035,0.5334587930544553
-71.109215,21.537001,train,9.953469633113379E-5,44.11495066251361,0.4492591660964782
-72.143951,21.388083,train,1.4675693753122253E-4,60.03925906734873,0.5460211320541601
-87.53611,19.145834,train,4.398115867971937E-4,95.47286209987668,0.7828199043492265
