X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-80.413597,25.013283,train,4.1273748468603907E-4,93.36332506842597,0.7671391494230978
-80.218903,25.208883,train,3.861492349269151E-4,92.25381163043704,0.7550332481764899
-86.779433,21.03115,train,5.810874424533387E-4,97.1957979266335,0.822637010514415
-82.9804,12.31568,train,2.0449123900828628E-4,73.06375234537418,0.6200924181330477
-81.714584,24.480017,train,1.2785214829921462E-4,51.383857097377415,0.5050722965510747
-80.164566,25.388866,train,3.9719249946542913E-4,92.75179792146686,0.7602109579828698
-81.405151,24.546074,train,1.4943763302572102E-4,56.41899390836276,0.5439598320575296
-83.034401,12.18392,train,2.1583109107939027E-4,75.72052241956104,0.6327218607399585
-81.876953,24.452066,train,1.2906869247755919E-4,51.78585651000536,0.5074394858926105
-81.887413,24.475683,train,1.1896076394404017E-4,48.8975359838432,0.48705516870239235
-83.047997,12.19013,train,2.1010297560121886E-4,74.41767516161227,0.6264490755751809
-81.111313,24.625584,train,2.0676292791448715E-4,73.52861823127543,0.6226915428059558
-80.149147,25.484983,train,4.0766808682349807E-4,93.14580380646677,0.7649241962940022
-81.559647,24.513866,train,1.3252876544822697E-4,52.59992829869164,0.514050074422424
-83.033501,12.03012,train,2.2174854893751927E-4,76.91014889503586,0.6389845348623465
-83.068398,12.18628,train,2.0762206377444915E-4,73.76558616167858,0.6236652680777771
-81.393082,24.5646,train,1.3597543468167378E-4,53.46349407114508,0.5204609720228945
-80.859947,24.723551,train,2.575020213878653E-4,83.30219113348109,0.6727045496687444
-80.754265,24.765966,train,2.923913381028757E-4,88.10495829128261,0.7000442285417477
-60.91052,14.68928,train,6.20965616013867E-5,19.61861393337964,0.33139243662255324
-65.264786,18.338383,train,6.653090030781883E-5,24.877345456338624,0.3468491584987565
-65.314964,18.338083,train,6.68913750315238E-5,25.132362197003363,0.3480743110169754
-65.319397,18.157133,train,6.836834004460064E-5,26.277795946977005,0.35304647155244717
-65.53302,18.34215,train,6.755774313312169E-5,25.647568088761137,0.3503270497858397
-78.590469,9.47465,train,1.215341749851202E-4,49.672933286528114,0.4924033036707292
-82.119965,9.26785,train,1.4051255744361297E-4,54.496317213534375,0.5286466534336925
-82.324165,9.423317,train,2.2548669288990935E-4,77.76993703988722,0.6428318547787064
-78.779213,9.596,train,1.323617980805939E-4,52.566043520709265,0.5137351547816569
-78.731316,9.457434,train,1.2207666777444608E-4,49.82190037366485,0.49351652569653076
-78.870499,9.574984,train,1.3298341067747156E-4,52.692195146232486,0.5149055236562378
-82.102783,9.287,train,1.7046187375211385E-4,62.17965633771565,0.5763791933501162
-78.036499,9.5165,train,8.63582114806713E-5,35.52061348856559,0.4080383403532633
-82.03257,9.247033,train,1.4296998341248933E-4,54.946241299197816,0.5329646327923145
-78.676132,9.575283,train,1.318172553916008E-4,52.43487793077092,0.5127052423556067
-78.9627,9.4922,train,1.1958129264676682E-4,49.09066477930879,0.4883550538316175
-78.944366,9.55365,train,1.3406323608579126E-4,52.92211558483963,0.5169252751633107
-82.080002,9.194166,train,1.1601432296818593E-4,48.015508073018324,0.4807917164614969
-81.324234,21.862467,train,1.7546929324131145E-4,64.05847891133384,0.5834323024553901
-82.430786,21.544283,train,1.8499120342556667E-4,67.16220609408931,0.5962161724381422
-81.681801,21.576967,train,1.876746702386324E-4,68.17125007052101,0.5996784183179183
-81.46685,21.960484,train,1.7277145082998205E-4,62.97711350568106,0.5796617513459621
-81.417519,21.891001,train,1.7659180289223634E-4,64.55576520705335,0.584981287079125
-81.247231,21.833334,train,1.7434488811458925E-4,63.557663388865244,0.5818690667764721
-82.317146,21.562784,train,1.854499779094103E-4,67.36563248257771,0.5968123274164131
-81.635834,21.580917,train,1.8853117007189429E-4,68.49675726592939,0.6007710205898239
-81.519333,22.09885,train,1.661922065242074E-4,60.8856790325157,0.5701738198143022
-81.479446,21.969482,train,1.7345358865656084E-4,63.241597938395294,0.5806215517005238
-82.09893,21.51545,train,1.870112339473913E-4,67.81996377708923,0.5988279803964568
-81.957298,21.586367,train,1.8516128716829428E-4,67.25934894204094,0.5964373934614654
-81.197563,21.804667,train,1.7748192294694294E-4,64.82920534483054,0.5862014252383475
-81.515869,22.021616,train,1.6978288632597314E-4,62.010849352805764,0.5754043871760055
-82.702919,21.481417,train,1.8496617900580015E-4,67.14790487656,0.5961836037219497
-82.782753,21.451134,train,1.8478313156176324E-4,67.04329500589054,0.5959452117480916
-82.29277,21.548634,train,1.8590687025424004E-4,67.52258980131431,0.5974042896822898
-83.194504,21.617884,train,1.849791969501958E-4,67.15534450778118,0.5962005469377103
-81.096214,21.73835,train,1.7648678311975506E-4,64.52196804636861,0.5848368557862953
-81.513168,22.158766,train,1.6416271780005093E-4,60.17978245940434,0.5671600463623491
-79.145279,22.653334,train,1.238920037485441E-4,50.29367727360618,0.4972064355646748
-79.363052,22.718334,train,1.2062477496053577E-4,49.378742204057986,0.4905261518518505
-80.588608,23.236666,train,1.460713636598158E-4,55.73244699029342,0.5383024793163083
-80.964996,23.293055,train,1.7476184319058173E-4,63.70569486646747,0.5824501170144127
-79.755836,22.946667,train,1.2277194660834678E-4,49.97605437223577,0.49493615293836585
-79.584999,22.833611,train,1.202499526307123E-4,49.26138230945589,0.4897484099949473
-80.126663,23.1,train,1.2899618653034877E-4,51.77033322132651,0.507299036330305
-79.679443,22.893888,train,1.2153044760234372E-4,49.671696894268095,0.4923956379696441
-80.474167,23.210278,train,1.3638900981604937E-4,53.5668253611894,0.5212188846529024
-80.212776,23.151112,train,1.310236935413674E-4,52.22247289869503,0.5111965156852576
-77.652779,22.176945,train,1.3629192274444387E-4,53.54709734127494,0.521041179368017
-77.602501,22.024723,train,1.333230236048162E-4,52.761786524051644,0.5155425683742667
-78.693054,22.626667,train,1.2872779573250412E-4,51.68160346440792,0.5067784451153349
-78.12722,22.4825,train,1.3589563259481277E-4,53.43407002439327,0.5203144514541247
-78.349724,22.540277,train,1.3209567703215277E-4,52.512012313463984,0.5132323753089177
-77.465553,21.843334,train,1.273970857203222E-4,51.24814125508939,0.5041809638533867
-78.902496,22.693611,train,1.2604684936150308E-4,50.92703047831268,0.5015172542305342
-78.040833,22.424999,train,1.3724143369958536E-4,53.74003725307028,0.5227734927802996
-79.103485,20.901316,train,1.915000222740466E-4,69.42397654681353,0.6045125323639007
-79.467415,21.079517,train,1.9134034317210618E-4,69.3576102242329,0.6043130813473258
-78.182831,20.6035,train,1.848602877343866E-4,67.08738902360244,0.5960457304544096
-78.109665,20.584999,train,1.825563046035903E-4,66.2820462447646,0.5930223990231335
-79.558151,21.217699,train,1.9074686892581858E-4,69.13290725210315,0.603570021466908
-78.847954,20.811966,train,1.9067531543180122E-4,69.10777387084477,0.6034802442954078
-78.902435,20.772367,train,1.9164528167276104E-4,69.4843497077081,0.6046937975289051
-79.971634,21.677134,train,1.7544053193979943E-4,64.0451365869757,0.5833924619349893
-79.019485,20.846001,train,1.9038180963305002E-4,69.00468972226258,0.6031115607810131
-78.280998,20.6061,train,1.8719901001779162E-4,67.90647296027058,0.5990690509788967
-79.199135,20.968517,train,1.90687586351722E-4,69.11208406859255,0.6034956433362014
-79.994331,21.713066,train,1.7489528682778366E-4,63.75312582594729,0.5826357372205201
-79.430214,21.067783,train,1.9278092322239416E-4,69.92420153605931,0.6061052260046028
-79.645882,21.454317,train,1.8775272259178926E-4,68.22077057753016,0.5997782341571692
-79.287949,21.084616,train,1.884152119336669E-4,68.45901900934497,0.6006234466706689
-78.680397,20.644234,train,1.9438042122637983E-4,70.30259319442246,0.6080761477019982
-78.200836,20.568832,train,1.8861561915861736E-4,68.52155334105731,0.6008784259543682
-78.7575,20.685083,train,1.9238882221456462E-4,69.797495153293,0.6056190451355272
-79.7304,19.754351,train,1.7609718799528422E-4,64.3488926837156,0.5843001751806054
-88.018913,17.672684,train,1.6937038020754602E-4,61.86805698567961,0.5748099681175941
-87.320534,18.519634,train,5.640648954902934E-4,96.8214371190138,0.8182572703924903
-87.882385,16.740784,train,1.777826276132857E-4,64.91142330094145,0.5866119986099948
-87.333969,18.753532,train,5.466523572486469E-4,96.31055390554106,0.8135475961318216
-87.740898,17.570784,train,2.1265847711086734E-4,74.83409168949856,0.629273844577038
-87.951881,17.342899,train,1.7932850611943768E-4,65.38532854346472,0.5887099007933964
-87.980034,16.528667,train,1.7188292796254523E-4,62.664006743168336,0.5784049495938924
-87.699867,16.914351,train,1.91394290253159E-4,69.38003187703484,0.6043804877423301
-87.935013,17.385883,train,1.848995516857803E-4,67.10982799781962,0.5960968641504099
-88.038086,17.35215,train,1.7170429893430925E-4,62.60375072866417,0.5781513737191053
-64.231499,18.666082,train,6.267971145387663E-5,20.336791616861102,0.3334667626660773
-64.337502,18.508333,train,6.22848447746985E-5,19.841368802378444,0.33206358982455636
-64.23867,18.564016,train,6.161165645332753E-5,19.075049782109293,0.3296577203758697
-87.746132,17.59425,train,2.1621476700585022E-4,75.80144683203312,0.6331344997253999
-87.810204,16.7365,train,1.825036726329785E-4,66.26558435223124,0.5929528055264207
-87.800682,16.909634,train,1.8560428342104062E-4,67.42244114930878,0.5970124444576591
-64.409935,18.752733,train,6.398412323233467E-5,22.2205565958698,0.3380604203250084
-87.908035,17.15505,train,1.835402662124867E-4,66.57931251356989,0.5943190914831452
-88.074135,16.72345,train,1.687070219962639E-4,61.65504702417546,0.5738505744554596
-88.049515,16.9198,train,1.6932194116946945E-4,61.85128941642599,0.5747400585181686
-87.696831,16.915667,train,1.9737890378618842E-4,71.2286009483964,0.6117182650783759
-64.32077,18.74935,train,6.363078875738384E-5,21.56973140847391,0.33682237089255884
-88.043335,17.275984,train,1.7121934568113456E-4,62.428512184332895,0.5774614093722299
-87.822769,17.548384,train,2.0068820991720184E-4,72.00123828046914,0.6156601422219694
-87.2342,18.662367,train,5.243698674977399E-4,95.89326398290035,0.807152463562947
-77.879517,18.52405,train,1.707809935530401E-4,62.258989342040344,0.5768358015502473
-78.354134,18.31255,train,1.6372242093529255E-4,60.01830278699535,0.5665006217270953
-76.287369,18.073833,train,1.544835149848012E-4,57.47643713287636,0.552184959085526
-77.032013,18.424801,train,1.6462537268247768E-4,60.33573724615304,0.5678507980598527
-78.126945,18.465834,train,1.6776494776408825E-4,61.34293848329569,0.5724806185319651
-77.358131,18.463051,train,1.6760167362829594E-4,61.282399786995484,0.5722422906785971
-78.012581,18.457783,train,1.679704965240046E-4,61.41915174200366,0.572780276422433
-77.81665,18.528267,train,1.702757077601138E-4,62.13337557605315,0.5761123648997427
-76.456932,18.191151,train,1.57508809958305E-4,58.166535199149976,0.5569756456479048
-78.251099,18.4259,train,1.6658077197948004E-4,61.00136195019419,0.5707460557145655
-76.8032,18.318466,train,1.6151900673884773E-4,59.52998296556784,0.5631701891597837
-76.605133,18.234016,train,1.5987251093340401E-4,58.90413597436711,0.5606479322182623
-76.874031,18.374866,train,1.6300550153861796E-4,59.86226504107222,0.5654225945580202
-77.207619,18.449633,train,1.6624972760330024E-4,60.902804091285546,0.5702586266405032
-87.82682,18.239201,train,2.1772498274246578E-4,76.05690661074227,0.6347497511726518
-87.872429,18.22097,train,1.7868116305893076E-4,65.22305030859829,0.5878339924214754
-88.139999,16.76,train,1.6428538884808585E-4,60.22477228839533,0.5673434113836305
-88.169998,16.709999,train,1.643462306942891E-4,60.24708614565854,0.5674342983359639
-81.360283,19.397566,train,1.8313058074142277E-4,66.46211600992198,0.5937802016713398
-81.146202,19.291267,train,1.83009885804153E-4,66.42427096016615,0.5936211695069107
-81.077934,19.343901,train,1.8108049149905662E-4,65.98761752348175,0.5910619155655327
-81.105301,19.292749,train,1.8235276091547315E-4,66.23733291240207,0.5927531279766486
-81.29155,19.380301,train,1.8235902909474234E-4,66.23850634739034,0.5927614255639135
-61.349133,12.633467,train,1.1242011992979213E-4,46.48828375434228,0.47294103826361883
-80.0728,19.656866,train,1.7521079163010077E-4,63.92507902887327,0.5830739489719465
-80.022903,19.830517,train,1.7973561736675466E-4,65.47931535846678,0.5892588514679981
-80.026031,19.677134,train,1.7609219413839937E-4,64.3465987709928,0.5842932869651108
-84.513718,21.809433,train,1.637302771095457E-4,60.02118405312811,0.5665124053819701
-87.601646,17.225967,train,2.169139509801127E-4,75.92066897272646,0.6338840844041822
-71.1549,21.440716,train,1.134913473869217E-4,46.92569453306917,0.47530560229541513
-87.443336,19.833334,train,5.079887839654861E-4,95.29983198926055,0.8021640118729567
-76.97683,26.3575,train,6.999687456168022E-5,27.314425260345228,0.35844170119740026
-71.599998,21.299999,train,1.1463941107644705E-4,47.54268117186522,0.47781632904522453
-76.988503,26.397833,train,6.878521501238299E-5,26.600816234773767,0.3544361740701517
-76.976387,26.59725,train,6.594602605724388E-5,24.376092856960426,0.3448515080731987
-76.950386,26.532284,train,6.745988290046676E-5,25.57867515455658,0.3499971971094986
-71.5177,21.483267,train,1.1505725393051384E-4,47.7342508068477,0.4787241654882814
-76.949501,26.059834,train,7.370611087049638E-5,29.661375956266166,0.3704005323909417
-71.223137,21.30335,train,1.130017196885002E-4,46.71029849988419,0.4742274650359691
-72.115265,21.906349,train,1.1192050932861231E-4,46.27269318348644,0.4718309242860881
-87.526497,17.221001,train,2.2458410291353818E-4,77.52331819931304,0.6419104326306129
-87.447777,19.825001,train,5.066632267566557E-4,95.15705829654378,0.8017490360124829
-72.183502,21.818001,train,1.1599520130599099E-4,48.0099265512562,0.4807505686219238
-87.459442,20.105833,train,5.064081749381431E-4,95.12958706427965,0.8016689902936545
-70.818466,21.022816,train,1.1460791801553746E-4,47.528242456151375,0.47774777671661134
-71.599152,21.37265,train,1.1571838519687931E-4,47.930954903579064,0.4801541575205869
-77.038498,26.63715,train,6.418029573223418E-5,22.543883676559762,0.33874579598406435
-87.447777,19.958334,train,5.098591978427131E-4,95.50348279063726,0.8027466128865902
-72.470184,21.664833,train,1.1981774440781204E-4,49.150325587020994,0.48884864174307924
-71.109215,21.537001,train,1.1308519653698088E-4,46.741890965100076,0.4744115903388157
-72.143951,21.388083,train,1.2102567161404872E-4,49.50426617971005,0.4913553771417414
-87.53611,19.145834,train,5.422173308469013E-4,96.22934242739312,0.8123087654828988
-87.594353,17.156784,train,2.1343102158386277E-4,75.0066626539188,0.6301193998940352
-66.723,11.881133,train,1.1897844051833506E-4,48.90409946707638,0.48709228902510465
-66.622665,11.954284,train,1.1795803653595009E-4,48.501335425793094,0.48494063512469576
-66.689034,11.882234,train,1.1730193472169883E-4,48.35736839264355,0.4835475983482561
