ID,Latitude,Longitude
coral,17.625,-62.8
coral,24.33,-77.68
coral,9.4,-79.87
coral,18.3175,-64.9142
coral,22.5,-84.33
coral,25.05833,-77.95861
coral,18.305,-65.3014
coral,17.4167,-83.9167
coral,24.67,-81.58
coral,10.501238,-64.175583
coral,24.527135,-81.793213
coral,24.643629,-82.877037
coral,7.4,-78.583333
coral,18.184723,-76.418053
coral,18.083332,-67.883331
coral,20.577778,-87.120834
coral,9.616667,-82.616669
coral,9.319792,-82.11039
coral,13.05,-59.533333
coral,12.2,-69.083336
coral,20.839167,-86.876944
coral,20.777,-78.915
coral,20.9,-79.1
coral,17.066668,-61.666668
coral,12.233333,-69.01667
coral,24.601944,-79.178055
coral,24.646389,-79.111664
coral,27.888803,-82.480119
coral,9.76,-75.87
coral,9.395412,-82.273262
coral,10.016667,-83.066666
coral,16.799999,-87.783333
coral,20.316667,-87.023611
coral,28.072376,-82.835483
coral,9.71,-75.85
coral,18.47,-77.4
coral,12.6,-81.71
coral,9.417199,-82.275764
coral,13.066667,-59.549999
coral,12.566667,-81.716667
coral,26.254168,-80.064445
coral,9.81,-75.86
coral,10.02,-83.07
coral,9.420706,-82.321159
coral,20.566668,-87.116669
coral,25.133333,-80.383331
coral,10,-83.033333
coral,19.65,-80.099998
coral,17,-88
coral,10.18,-75.73
coral,24.6019,-79.1781
coral,10,-83.03
coral,24.6464,-79.1117
coral,10.17,-75.76
coral,11.783333,-66.566667
coral,21.453889,-86.789722
coral,17.799999,-64.599998
coral,12.366667,-69.099998
coral,27.913334,-93.598892
coral,24.667221,-81.583054
coral,19.775,-87.468889
coral,20.928889,-86.845556
coral,9.388005,-82.266678
coral,19.366667,-81.400002
coral,17.03,-61.68
coral,9.453123,-82.299126
coral,9.427168,-82.324409
coral,9.8,-75.82
coral,21.47,-97.225
coral,9.335,-82.253998
coral,24.933332,-80.583336
coral,17.75,-64.699997
coral,18.483334,-73.199997
coral,21.016666,-73.716667
coral,10.283333,-64.766667
coral,19.941667,-87.442222
coral,11.796,-66.894
coral,9.375742,-82.239655
coral,13.066667,-59.583332
coral,24.049999,-74.533333
coral,19.283333,-81.150002
coral,19.366667,-81.416664
coral,9.583333,-78.666667
coral,10.17,-75.77
coral,20.846,-79.005
coral,10,-83.066666
coral,18.5,-77.333336
coral,19.447116,-87.443933
coral,8.6,-77.29
coral,18.4833,-73.2
coral,11.947,-66.664
coral,12.444444,-61.468334
coral,24.666668,-81.566666
coral,21.041667,-86.741667
coral,17.950001,-67.033333
coral,9.350744,-82.167793
coral,22.116667,-91.383333
coral,11.824,-66.948
coral,17.872223,-76.283333
coral,11.85,-64.62
coral,17.783333,-64.599998
coral,20.316667,-86.916667
coral,20.008333,-87.461944
coral,24.550433,-81.769697
coral,19.266666,-81.383331
coral,9.415285,-82.274391
coral,21.497222,-86.825
coral,9.77,-75.86
coral,10,-83.07
coral,16.883333,-88.050003
coral,19.866667,-73.26667
coral,9.416667,-82.316666
coral,19.383333,-81.400002
coral,19.925,-87.444444
coral,9.81,-75.83
coral,11.85,-64.616669
coral,20.5778,-87.1208
coral,20.727222,-86.969444
coral,9.418388,-82.301071
coral,24.435833,-81.872223
coral,24.55,-81.77
coral,9.413159,-82.27182
coral,9.147111,-81.942505
coral,9.42,-82.32
coral,21.633333,-72.466667
coral,18.116667,-87.816666
coral,9.396272,-82.273979
coral,10.9,-65.416667
coral,19.1,-95.943333
coral,20.831,-78.978
coral,9.43,-82.3
coral,9.4,-79.849998
coral,18.08,-67.88
coral,9.433333,-82.300003
coral,19.1,-91.383333
coral,9.428377,-82.277603
coral,13.35,-81.366669
coral,12,-67.416667
coral,20.315278,-87.040278
coral,19.299999,-81.066666
coral,18.466667,-77.400002
coral,16.816668,-88.099998
coral,18.634444,-87.348056
coral,19.875,-87.432778
coral,9.58,-78.669998
coral,9.150366,-81.939575
coral,13.066667,-59.566666
coral,18.687222,-87.686111
coral,11.819,-66.931
coral,18.186111,-76.434723
coral,10,-83.050003
coral,13.1,-59.433334
coral,19.266666,-81.366669
coral,19.841667,-87.447778
coral,20.863,-79.055
coral,20.433333,-87.011111
coral,9.416691,-82.275787
coral,18.1861,-76.4347
coral,17.8722,-76.28
coral,18,-63
coral,9.409666,-82.30603
coral,19.35,-81.366669
coral,20.832,-78.983
coral,18,-87.900002
coral,18.1847,-76.4181
coral,9.421552,-82.300781
coral,15.883333,-61.216667
coral,19.35,-81.083336
coral,19.383333,-81.383331
coral,25.223888,-80.216393
coral,9.338,-82.24
coral,20.316667,-86.911111
coral,16.283333,-61.083332
coral,21.140833,-86.734722
coral,9.408894,-82.306496
coral,27.883333,-82.48333
coral,9.427138,-82.277458
coral,17.316668,-87.783333
coral,17.200001,-87.533333
coral,26.049999,-80.099998
coral,24.983334,-77.933334
coral,24.933332,-80.599998
coral,10,-83.05
coral,20.772,-78.902
coral,18.086567,-65.200751
coral,20.392515,-74.176005
coral,14.87236,-61.18751
coral,21.195645,-97.295348
coral,25.22062,-80.015348
coral,18.212452,-69.022817
coral,18.287281,-69.184928
coral,18.360054,-69.09245
coral,19.845152,-71.236804
coral,18.229671,-69.143634
coral,19.362445,-69.408959
coral,18.238524,-67.368806
coral,20.218055,-87.266512
coral,17.550103,-62.987182
coral,12.027642,-68.299466
coral,12.377489,-68.308969
coral,20.858877,-86.84476
coral,17.3156,-87.5345
coral,17.9559,-87.9165
coral,17.9684,-87.92
coral,17.2047,-87.5436
coral,17.5023,-87.8593
coral,17.2263,-87.594
coral,24.846638,-80.848338
coral,21.084099,-97.181487
coral,20.301015,-87.234728
coral,20.389055,-87.299033
coral,16.41142,-61.54841
coral,12.092884,-68.303534
coral,15.87369,-79.76994
coral,14.77963,-60.90965
coral,19.886686,-71.333848
coral,21.01787,-97.074315
coral,14.39264,-80.18797
coral,14.28983,-80.36983
coral,14.36083,-80.22832
coral,14.39824,-80.13593
coral,14.399,-80.23946
coral,14.45737,-80.23946
coral,14.37482,-80.28733
coral,14.5666,-80.23627
coral,14.41114,-80.19104
coral,14.35841,-80.37193
coral,14.35401,-80.21918
coral,14.46479,-80.23952
coral,14.3648,-80.27538
coral,14.38544,-80.13081
coral,14.31107,-80.36544
coral,18.743993,-87.643416
coral,18.969715,-87.606349
coral,18.418017,-87.614703
coral,25.1241,-80.2967
coral,16.22857,-61.26913
coral,18.333978,-87.637608
coral,20.845797,-86.827185
coral,17.1434,-87.9044
coral,20.763417,-96.987972
coral,20.760722,-96.986222
coral,21.540389,-97.275194
coral,20.760417,-96.984194
coral,18.304072,-87.969197
coral,20.758722,-96.989028
coral,20.760611,-96.98875
coral,20.760611,-96.989028
coral,20.769611,-96.996472
coral,20.767,-96.992555
coral,20.769028,-96.993611
coral,21.473194,-97.224833
coral,20.766806,-96.995528
coral,20.76725,-96.99275
coral,20.755778,-96.988861
coral,20.758361,-96.990444
coral,20.758056,-96.986444
coral,20.759056,-96.98925
coral,20.763833,-96.990861
coral,20.767,-96.995778
coral,20.769194,-96.99625
coral,20.753083,-96.986528
coral,20.763306,-96.9935
coral,20.760028,-96.990028
coral,21.474583,-97.229755
coral,20.757361,-96.988944
coral,20.758167,-96.985417
coral,20.767333,-96.990083
coral,16.759044,-88.061606
coral,16.758199,-88.040276
coral,20.762528,-96.993639
coral,20.769611,-96.995111
coral,20.752889,-96.986417
coral,20.756306,-96.986972
coral,25.126465,-80.28757
coral,19.337902,-96.08369
coral,20.76585,-96.990194
coral,18.362988,-65.215221
coral,20.5769,-86.9031
coral,21.47155,-97.230683
coral,21.473925,-97.229719
coral,21.544231,-97.284205
coral,21.477589,-97.229005
coral,21.465203,-97.229108
coral,21.515358,-97.255155
coral,21.481167,-97.228694
coral,21.474,-97.228722
coral,19.059632,-95.921089
coral,10.64185,-66.29939
coral,10.65126,-66.23356
coral,13.3284,-81.4066
coral,18.23537,-87.83315
coral,11.339924,-60.779579
coral,20.918326,-86.818726
coral,12.333611,-61.992222
coral,12.136667,-61.786944
coral,13.933611,-61.305833
coral,12.201111,-61.789167
coral,12.1125,-61.810556
coral,12.289444,-61.958056
coral,12.161944,-61.833333
coral,17.347669,-62.869478
coral,13.2525,-61.317778
coral,12.108889,-61.869167
coral,15.490833,-61.5975
coral,14.51015,-61.09773
coral,10.81982,-68.24769
coral,10.39569,-64.36745
coral,10.85171,-68.23634
coral,18.325349,-87.326057
coral,20.874658,-86.851258
coral,20.890005,-86.843144
coral,21.0917,-86.6832
coral,20.352436,-87.025739
coral,20.317711,-87.020556
coral,20.351611,-87.025453
coral,20.431436,-87.009903
coral,20.353992,-87.0274
coral,20.363292,-87.026783
coral,20.356381,-87.027925
coral,20.370878,-87.027417
coral,20.3691,-87.027025
coral,10.83328,-68.236661
coral,10.38036,-64.39507
coral,18.470289,-87.273781
coral,11.297222,-60.479094
coral,14.69162,-61.18901
coral,14.41901,-61.00578
coral,19.183833,-96.082361
coral,19.050278,-94.804167
coral,19.174917,-96.094167
coral,19.231389,-96.126944
coral,20.320053,-87.021
coral,20.365356,-87.027364
coral,20.357075,-87.026436
coral,20.364664,-87.0261
coral,20.364236,-87.027508
coral,20.362708,-87.026739
coral,20.355772,-87.027078
coral,20.350256,-87.026383
coral,20.435972,-87.005675
coral,19.225222,-96.058305
coral,19.087194,-96.003555
coral,19.076944,-95.954167
coral,19.085,-95.999167
coral,18.667922,-87.397016
coral,13.81,-61.079
coral,11.548333,-60.597222
coral,20.316936,-87.023011
coral,20.325706,-87.022056
coral,20.319972,-87.023311
coral,20.356575,-87.0268
coral,20.426494,-87.011761
coral,15.368889,-61.469444
coral,15.2925,-61.424167
coral,20.350147,-87.025742
coral,20.324486,-87.022292
coral,20.366625,-87.026917
coral,20.323611,-87.022794
coral,20.367872,-87.027206
coral,15.427778,-61.484722
coral,20.321328,-87.021814
coral,20.351358,-87.025308
coral,12.023756,-61.785364
coral,18.687655,-87.710681
coral,18.634342,-87.72007
coral,20.823769,-86.877528
coral,18.421072,-87.756999
coral,20.843527,-86.873677
coral,17.48,-63.2217
coral,17.5629,-63.2983
coral,17.2347,-63.4499
coral,20.322439,-87.023553
coral,20.325028,-87.027194
coral,19.088924,-95.996422
coral,20.348778,-87.0285
coral,20.420611,-87.017472
coral,20.434833,-87.006103
coral,20.323325,-87.021161
coral,20.352642,-87.026881
coral,19.204956,-96.073769
coral,19.209063,-96.068127
coral,19.090849,-95.999667
coral,19.181606,-96.094022
coral,19.091189,-95.999283
coral,20.373889,-87.028944
coral,19.203089,-96.062037
coral,20.370803,-87.026975
coral,20.365242,-87.026769
coral,20.365442,-87.024969
coral,20.367142,-87.027375
coral,19.174303,-96.088401
coral,19.178807,-96.095762
coral,19.178119,-96.095613
coral,19.099222,-95.941583
coral,20.353158,-87.026403
coral,20.325769,-87.021972
coral,20.324525,-87.025119
coral,20.3163,-87.022206
coral,20.352139,-87.025711
coral,20.371658,-87.027239
coral,20.433983,-87.008181
coral,20.426369,-87.011461
coral,20.355944,-87.026919
coral,20.435322,-87.005531
coral,20.32845,-87.021856
coral,20.358719,-87.026386
coral,20.438253,-87.004239
coral,20.365272,-87.027783
coral,20.367519,-87.027592
coral,20.965,-86.453
coral,20.96536,-86.81515
coral,19.19231,-96.08701
coral,19.15491,-95.86164
coral,19.22409,-96.0574
coral,19.1441,-95.80505
coral,19.2323,-96.11966
coral,19.14429,-95.8114
coral,19.10743,-95.92873
coral,19.14307,-95.83412
coral,20.323867,-87.022403
coral,20.351956,-87.025731
coral,20.371147,-87.026844
coral,20.354353,-87.026653
coral,20.320525,-87.022056
coral,20.316247,-87.020322
coral,20.369222,-87.027642
coral,20.434436,-87.006614
coral,20.350267,-87.026183
coral,20.328625,-87.023081
coral,20.355878,-87.027353
coral,20.366856,-87.02715
coral,20.32705,-87.021656
coral,20.315969,-87.021672
coral,20.425331,-87.011931
coral,20.354081,-87.026878
coral,20.325556,-87.023167
coral,20.353017,-87.025992
coral,20.366664,-87.02465
coral,20.3218,-87.0218
coral,20.318836,-87.021272
coral,20.356078,-87.027217
coral,20.323822,-87.025189
coral,20.353175,-87.026572
coral,20.367897,-87.027806
coral,20.369625,-87.027825
coral,20.474653,-86.985625
coral,20.357122,-87.026686
coral,20.327822,-87.022786
coral,20.365242,-87.026325
coral,20.316958,-87.022858
coral,26.10158,-80.096291
coral,26.157021,-80.089256
coral,26.15147,-80.089821
coral,26.008551,-80.10199
coral,24.62866,-82.897049
coral,24.609131,-82.951782
coral,24.72629,-82.795357
coral,24.63546,-82.923126
coral,24.612909,-82.942848
coral,24.634001,-82.914108
coral,24.69549,-82.771332
coral,24.63043,-82.949783
coral,24.62063,-82.920273
coral,24.64287,-82.930977
coral,25.235867,-80.259201
coral,25.199167,-80.223297
coral,24.931669,-80.548332
coral,24.939884,-80.476967
coral,25.035366,-80.3638
coral,24.9499,-80.501419
coral,25.018984,-80.36702
coral,12.20137,-83.055496
coral,25.464184,-80.168434
coral,24.61655,-81.391098
coral,12.30912,-82.987801
coral,24.58535,-81.581001
coral,24.561199,-81.345802
coral,24.551933,-81.701599
coral,12.20137,-83.073097
coral,24.551451,-81.587997
coral,24.605167,-81.193604
coral,24.499384,-81.702316
coral,24.837534,-80.728416
coral,24.904484,-80.616585
coral,24.693367,-81.020287
coral,25.369766,-80.139336
coral,25.590267,-80.096664
coral,24.685583,-80.964432
coral,18.36035,-65.533653
coral,18.315001,-65.232285
coral,18.32865,-65.332535
coral,18.296383,-65.326836
coral,18.3365,-65.566597
coral,9.506467,-79.021187
coral,9.52455,-78.654236
coral,9.551017,-78.946266
coral,9.569384,-78.872887
coral,9.56505,-78.8452
coral,9.504283,-79.02993
coral,9.545767,-78.977852
coral,9.51165,-78.797134
coral,9.59875,-78.77668
coral,9.488517,-78.878166
coral,9.220317,-82.100616
coral,9.495216,-78.71582
coral,9.5388,-78.912483
coral,9.564583,-78.840752
coral,9.54485,-78.902664
coral,9.560884,-78.865181
coral,9.54525,-78.90638
coral,9.235,-82.113853
coral,9.594666,-78.675102
coral,9.482766,-78.816254
coral,9.5037,-79.036232
coral,9.251233,-82.132446
coral,9.50935,-79.018753
coral,21.538834,-82.4217
coral,21.5488,-82.330215
coral,21.569183,-81.63707
coral,22.036016,-81.506615
coral,22.085667,-81.570183
coral,21.796566,-81.171997
coral,21.916283,-81.428383
coral,21.904284,-81.416687
coral,21.477333,-82.702797
coral,21.559151,-82.313713
coral,21.579782,-81.5886
coral,21.808733,-81.194946
coral,21.963516,-81.462486
coral,21.611851,-81.297783
coral,21.5734,-81.673515
coral,22.116266,-81.496719
coral,21.541466,-82.443649
coral,21.614084,-83.195984
coral,22.146883,-81.500603
coral,21.448633,-82.778633
coral,23.2925,-80.901947
coral,23.219999,-80.475555
coral,23.155277,-80.212219
coral,22.915001,-79.701385
coral,23.101389,-80.126663
coral,22.836945,-79.586388
coral,22.949167,-79.754997
coral,23.299723,-80.959442
coral,22.026388,-77.600555
coral,21.93111,-77.537781
coral,21.845833,-77.46389
coral,22.541111,-78.336945
coral,22.177778,-77.650833
coral,9.696555,-75.906502
coral,9.659639,-75.866028
coral,20.763,-78.855164
coral,21.66865,-79.949669
coral,20.6728,-78.752014
coral,21.07575,-79.467735
coral,21.21895,-79.567314
coral,21.299433,-79.58503
coral,20.909782,-79.118767
coral,20.635599,-78.70298
coral,20.6105,-78.25
coral,20.586967,-78.465332
coral,20.626833,-78.596634
coral,12.318583,-69.165001
coral,12.375361,-69.158279
coral,18.314217,-64.721863
coral,19.698917,-79.875648
coral,19.687851,-79.894081
coral,19.758183,-79.740952
coral,18.3445,-64.985947
coral,19.747183,-79.723602
coral,18.409817,-87.432281
coral,17.385834,-87.93898
coral,17.673134,-88.011948
coral,18.605,-87.248268
coral,18.5259,-87.434303
coral,16.711216,-87.847054
coral,18.419317,-77.118202
coral,18.459084,-78.075348
coral,18.512501,-77.641945
coral,18.472767,-77.274734
coral,18.414249,-78.27095
coral,18.328632,-64.92717
coral,18.520683,-77.744881
coral,18.464167,-78.131882
coral,18.415066,-77.005486
coral,18.342051,-78.355782
coral,18.354383,-76.846947
coral,18.496367,-77.631752
coral,18.411217,-76.948853
coral,18.300783,-78.361198
coral,18.1724,-76.374535
coral,18.269634,-76.689796
coral,18.274534,-76.708687
coral,18.41905,-77.078468
coral,18.494984,-77.561119
coral,18.492701,-77.595131
coral,18.482733,-77.49855
coral,18.317551,-64.764633
coral,12.165,-68.330002
coral,12.2005,-68.308327
coral,12.258333,-68.427498
coral,12.165833,-68.326668
coral,18.2575,-87.819031
coral,18.28087,-87.817001
coral,20.391666,-87.276665
coral,20.392229,-87.309349
coral,12.630016,-61.351116
coral,19.707834,-80.008247
coral,12.635716,-61.348717
coral,19.678167,-80.092918
coral,19.709183,-80.008118
coral,19.6938,-79.974319
coral,18.723333,-87.598892
coral,19.657017,-80.088684
coral,19.365284,-81.395432
coral,19.691833,-80.068832
coral,19.661699,-80.112137
coral,19.385433,-81.416534
coral,19.66925,-80.043251
coral,12.635716,-61.348461
coral,19.7166,-79.982018
coral,19.666384,-80.106499
coral,19.714117,-79.957832
coral,19.700951,-80.057014
coral,19.694349,-80.069687
coral,18.31385,-64.726601
coral,21.645651,-72.474548
coral,18.474617,-64.582352
coral,18.314167,-64.764084
coral,20.985983,-70.78347
coral,21.484533,-71.510483
coral,21.373466,-71.201302
coral,21.883333,-72.116669
coral,21.546034,-71.455803
coral,21.489283,-72.224266
coral,21.3943,-71.168137
coral,26.639999,-77.03933
coral,20.114166,-87.45639
coral,21.830151,-72.173248
coral,21.518984,-71.133949
coral,17.225967,-87.605003
coral,18.913334,-87.6175
coral,11.74215,-66.857719
coral,18.318233,-64.723167
coral,19.154167,-87.533333
coral,11.735566,-66.847633
coral,11.7929,-66.894447
coral,17.787117,-64.755501
coral,9.725,-82.805336
coral,17.18755,-87.589516
coral,27.905333,-93.591499
coral,18.309532,-64.721703
coral,27.921667,-93.808998
coral,18.317883,-64.763466
coral,17.461666,-62.977665
coral,17.464333,-62.985001
coral,17.487833,-63.232334
coral,17.468,-62.991665
coral,17.462999,-63.222668
coral,17.4625,-62.977665
coral,17.624834,-63.259499
coral,17.464001,-62.982498
coral,17.464834,-62.966667
coral,17.464333,-62.987835
coral,17.464834,-62.986
coral,17.626667,-63.259666
coral,17.463333,-62.984665
coral,17.463499,-62.978168
coral,17.486834,-63.231667
coral,9.14711,-81.9425
coral,10.18071,-75.73839
coral,24.48333,-77.696503
coral,24.30122,-77.647881
coral,24.745001,-77.784668
coral,24.526331,-77.689217
coral,24.301121,-77.652946
coral,24.439251,-77.696167
coral,24.625999,-77.691002
coral,24.301121,-77.647797
coral,12.392611,-81.469306
coral,9.392239,-76.200453
coral,9.1462,-81.9436
coral,24.76782,-77.798698
coral,24.701469,-77.74015
coral,24.630667,-77.691002
coral,23.709669,-77.380997
coral,23.7803,-77.416801
coral,23.7285,-77.397346
coral,23.676666,-77.370331
coral,24.879271,-77.878372
coral,14.4036,-82.9528
coral,24.955667,-80.454333
coral,25.025,-80.425
coral,18.4785,-77.4656
coral,18.4764,-77.4761
coral,9.9844,-83.0611
coral,27.883333,-93.633333
coral,10.0158,-83.0661
coral,9.9881,-83.0642
coral,16.75,-87.75
coral,17.94,-67.0517
coral,16.7583,-87.8667
coral,25.461111,-80.196667
coral,19.380562,-81.397621
coral,27.916667,-93.816667
coral,9.55,-78.9833
coral,18.2958,-75.9025
coral,25,-80
coral,27.9583,-77.4583
coral,11.7167,-69.1583
coral,17.7347,-75.65
coral,19.8,-77.283333
coral,24.664722,-82.855556
coral,9.426303,-82.277885
coral,19.316668,-81.366669
coral,11.797,-66.884
coral,9.148744,-81.937698
coral,19.366667,-81.366669
coral,18.526863,-87.433274
coral,10.834,-68.261
coral,9.320139,-82.110115
coral,20.787,-78.943
coral,19.1,-95.941667
coral,19.493336,-87.420883
coral,19.431037,-87.452172
coral,21.533333,-77.25
coral,9.3,-82.099998
coral,9.142546,-81.944946
coral,27.916668,-82.449997
coral,9.4,-82.300003
coral,12.5,-81.699997
coral,9.37,-82.23
coral,20.433333,-87.008333
coral,9.139906,-81.94635
coral,24.75,-80.949997
coral,11.938,-66.654
coral,19.383333,-81.366669
coral,19.366667,-81.383331
coral,9.14452,-81.939812
coral,18.492305,-87.436214
coral,25.166668,-80.349998
coral,10.936389,-85.709167
coral,20.761,-78.847
coral,9.366667,-82.23333
coral,12.484722,-61.436668
coral,20.316667,-87.027778
coral,18.512727,-87.439435
coral,18.45043,-87.428395
coral,9.305733,-82.141243
coral,9.146201,-81.943604
coral,20.433333,-87.013889
coral,24.733334,-80.966667
coral,9.427496,-82.27758
coral,20.316667,-87.025
coral,25.183332,-80.349998
coral,24.816668,-80.800003
coral,19.100105,-95.941894
coral,9.413066,-82.303688
coral,26.088888,-80.102776
coral,9.4,-82.3
coral,27.922686,-82.456314
coral,9.349553,-82.167114
coral,9.3,-82.1
coral,25.111851,-80.3052
coral,16.23241,-61.83039
coral,13.33208,-81.395596
coral,24.8887,-80.549183
coral,26.189108,-80.091417
coral,20.394659,-87.057857
coral,25.354786,-80.189522
coral,18.365347,-69.024138
coral,9.287565,-82.094221
coral,18.218325,-70.560572
coral,20.34004,-87.024593
coral,20.276421,-87.376271
coral,20.587628,-86.944316
coral,18.218144,-70.562342
coral,20.406673,-87.297877
coral,12.199813,-68.308686
coral,21.080416,-97.259088
coral,16.32105,-61.54908
coral,21.453504,-86.794413
coral,18.699632,-87.707642
coral,20.407627,-87.297621
coral,18.515911,-87.745896
coral,18.475559,-87.751619
coral,20.50235,-87.219327
coral,19.148282,-96.04248
coral,16.09496,-86.927353
coral,19.7602,-70.4098
coral,20.763339,-96.987928
coral,21.540556,-97.275333
coral,20.764611,-96.9915
coral,21.50775,-97.250833
coral,20.765028,-96.993139
coral,18.175417,-94.524917
coral,18.542722,-94.817805
coral,18.175722,-94.524917
coral,18.175306,-94.525444
coral,18.17625,-94.525583
coral,18.175806,-94.525028
coral,18.176,-94.526139
coral,18.174611,-94.524
coral,19.102797,-95.930214
coral,18.176306,-94.52575
coral,18.175333,-94.524833
coral,18.543389,-94.818555
coral,18.515806,-94.786889
coral,18.175028,-94.524667
coral,18.175139,-94.52475
coral,18.175083,-94.524055
coral,18.175028,-94.52425
coral,18.17625,-94.526
coral,18.175444,-94.524139
coral,18.175556,-94.524305
coral,18.175611,-94.524139
coral,18.510194,-94.782111
coral,19.093518,-95.857275
coral,19.101134,-95.930214
coral,19.165661,-95.870519
coral,19.095481,-95.943292
coral,19.090347,-95.866184
coral,21.486158,-97.229028
coral,17.625358,-63.259859
coral,20.01573,-87.2774
coral,25.8215,-77.9317
coral,21.463889,-97.228361
coral,21.481717,-97.221305
coral,21.471972,-97.216361
coral,21.481139,-97.218639
coral,21.465333,-97.222694
coral,21.513889,-97.255555
coral,18.221199,-87.816811
coral,19.20099,-96.065263
coral,19.201081,-96.065223
coral,19.228053,-96.061267
coral,10.5805,-66.06164
coral,10.53449,-66.08839
coral,19.228702,-96.061964
coral,10.6524,-66.24744
coral,10.57733,-66.06961
coral,10.58022,-66.04982
coral,20.836811,-86.872943
coral,18.697737,-87.707355
coral,20.84476,-86.874161
coral,18.254459,-87.825651
coral,18.590992,-87.326994
coral,18.27891,-87.819901
coral,12.185255,-68.299986
coral,20.434486,-87.008864
coral,20.367278,-87.0271
coral,20.425811,-87.013508
coral,20.364694,-87.026714
coral,20.429592,-87.011817
coral,20.369467,-87.027044
coral,20.370911,-87.026869
coral,20.430161,-87.011603
coral,20.425853,-87.013975
coral,20.354042,-87.026742
coral,20.437239,-87.005547
coral,20.434886,-87.008928
coral,20.352647,-87.026342
coral,20.367725,-87.027219
coral,20.431767,-87.009764
coral,19.191389,-96.121944
coral,20.431372,-87.008075
coral,20.364144,-87.026817
coral,20.371872,-87.027281
coral,20.352397,-87.026197
coral,20.428994,-87.010044
coral,20.370067,-87.028764
coral,20.36535,-87.02515
coral,20.436514,-87.005672
coral,20.363061,-87.026703
coral,20.435244,-87.005222
coral,17.5649,-63.2994
coral,9.330742,-82.210139
coral,17.5483,-63.48
coral,9.346797,-82.263514
coral,9.322147,-82.218344
coral,9.34095,-82.260189
coral,18.4745,-77.418106
coral,18.473339,-77.410331
coral,18.467469,-77.414589
coral,18.482986,-77.456906
coral,18.46725,-77.387778
coral,20.368478,-87.027303
coral,20.354208,-87.026525
coral,20.350003,-87.026522
coral,20.363847,-87.026817
coral,13.076158,-59.612103
coral,20.351392,-87.026269
coral,19.179742,-96.090377
coral,20.432203,-87.008569
coral,20.430864,-87.011217
coral,27.874306,-93.816667
coral,27.911083,-93.598778
coral,27.9075,-93.599278
coral,27.876417,-93.815028
coral,27.875361,-93.81425
coral,27.893083,-93.815028
coral,9.281667,-82.254778
coral,9.290278,-82.176667
coral,18.467469,-77.414583
coral,18.483,-77.456917
coral,18.473333,-77.410333
coral,9.340944,-82.260194
coral,13.076167,-59.612111
coral,9.322139,-82.218344
coral,13.11975,-59.636556
coral,9.33075,-82.210139
coral,20.364308,-87.027658
coral,20.36965,-87.027439
coral,20.366472,-87.025181
coral,20.436242,-87.004283
coral,20.362228,-87.028725
coral,20.429233,-87.010544
coral,20.350778,-87.025336
coral,19.1911,-96.11673
coral,19.17395,-96.0885
coral,19.08923,-95.99628
coral,19.22497,-96.10074
coral,20.430042,-87.011353
coral,20.431503,-87.008428
coral,20.36535,-87.0273
coral,20.427053,-87.010867
coral,20.363753,-87.027111
coral,20.437558,-87.005828
coral,20.362406,-87.027692
coral,20.369292,-87.027094
coral,20.365231,-87.027631
coral,20.351183,-87.025411
coral,20.366125,-87.026967
coral,20.365556,-87.024761
coral,20.435336,-87.006261
coral,20.431272,-87.009711
coral,20.363928,-87.027728
coral,20.429581,-87.012814
coral,20.325553,-87.02275
coral,20.362992,-87.026583
coral,20.319997,-87.021572
coral,20.366289,-87.025822
coral,20.430383,-87.011369
coral,20.366417,-87.026906
coral,20.427761,-87.011111
coral,20.364492,-87.027036
coral,25.168051,-80.2575
coral,25.472216,-80.111732
coral,24.835516,-80.637665
coral,28.166667,-94.283333
coral,9.26045,-82.034698
coral,9.553233,-78.95388
coral,21.451851,-82.768715
coral,13.1333,-59.6563
coral,9.767861,-75.777031
coral,9.743944,-75.816055
coral,9.379617,-76.185867
coral,23.515852,-75.752326
coral,14.526883,-61.08983
coral,22.639741,-79.17638
coral,18.170632,-76.374609
coral,20.842194,-86.875706
coral,25.354616,-80.18905
coral,25.35481,-80.189693
coral,25.357414,-80.185272
coral,19.878038,-71.393313
coral,19.880825,-71.3923
coral,19.87833,-71.388353
coral,18.217718,-70.563378
coral,18.347706,-67.264647
coral,20.279199,-87.379296
coral,21.786158,-72.204799
coral,9.33451,-82.25702
coral,9.287227,-82.085466
coral,25.111989,-80.305162
coral,25.057987,-80.278418
coral,17.916491,-71.661758
coral,20.278314,-87.380576
coral,20.278848,-87.380769
coral,18.216825,-70.562659
coral,20.279501,-87.379082
coral,20.407225,-87.298222
coral,15.88571,-79.72385
coral,15.79364,-79.85155
coral,10.682928,-61.737982
coral,21.029585,-97.197104
coral,21.081417,-97.253637
coral,19.350465,-81.392802
coral,21.462449,-86.795786
coral,20.868983,-86.863346
coral,21.45574,-86.795786
coral,20.868983,-86.863175
coral,20.406984,-87.297707
coral,20.407868,-87.297707
coral,20.407708,-87.297106
coral,20.871283,-86.853082
coral,21.474276,-86.790978
coral,26.694858,-78.99848
coral,18.395445,-87.605565
coral,20.741837,-86.956336
coral,26.093682,-77.53328
coral,25.083385,-77.284149
coral,20.850069,-86.867545
coral,10.268696,-75.594569
coral,20.760583,-96.986342
coral,21.472578,-97.226055
coral,16.762468,-88.087006
coral,17.315416,-87.535873
coral,17.315347,-87.535873
coral,17.266667,-87.816667
coral,18.511167,-94.782167
coral,19.228732,-96.123419
