X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-83.034401,12.18392,train,2.0709411650784103E-4,74.01733295438524,0.6251985691778296
-81.876953,24.452066,train,1.2739074536555434E-4,51.58783853403235,0.5064393142445847
-81.887413,24.475683,train,1.1816649921549553E-4,47.72269639722266,0.4876510676089852
-83.047997,12.19013,train,2.0301357310292098E-4,72.89756539784177,0.6205238807837714
-81.111313,24.625584,train,2.0006633327361963E-4,72.09356514166521,0.6170743232628909
-80.149147,25.484983,train,3.93234526247012E-4,93.38826850164969,0.7600412684589599
-81.559647,24.513866,train,1.3055376263742112E-4,52.98873883915706,0.5125685265514017
-83.033501,12.03012,train,2.112767103228822E-4,75.15720666097121,0.6298721278152811
-83.068398,12.18628,train,1.9884574151148032E-4,71.7453625214537,0.6156272634816293
-81.393082,24.5646,train,1.3431409305438352E-4,53.942989013089765,0.5196600132395427
-80.859947,24.723551,train,2.478718949741224E-4,82.5664303950557,0.6662808801968519
-80.754265,24.765966,train,2.7908299370319373E-4,87.00012791676656,0.6921113771907769
-60.91052,14.68928,train,6.043481242042291E-5,19.470049303310713,0.3274072715355806
-65.264786,18.338383,train,6.291373064882815E-5,22.108721248698494,0.33632023081777196
-65.314964,18.338083,train,6.32030298914542E-5,22.358301784031408,0.33734503834000207
-65.319397,18.157133,train,6.507285287196405E-5,23.841505103856232,0.34389308158320314
-65.53302,18.34215,train,6.371845538556116E-5,22.757424636327762,0.33916304990927637
-78.590469,9.47465,train,1.0739461690661783E-4,43.52061274429545,0.4638157776168548
-82.119965,9.26785,train,1.2297453107328282E-4,49.569714117803215,0.49761923111141254
-82.324165,9.423317,train,1.9005099425537398E-4,69.26996101871762,0.6048683928821245
-78.779213,9.596,train,1.1672733642683197E-4,47.13080827915399,0.48458996702993984
-78.731316,9.457434,train,1.0794021703182609E-4,43.74464972875319,0.46507623845228147
-78.870499,9.574984,train,1.1732980698830763E-4,47.393157410060645,0.4858758625030905
-82.102783,9.287,train,1.4598202440876338E-4,56.4819557617964,0.5404074551284772
-78.036499,9.5165,train,7.98163450854993E-5,31.700240994420778,0.39131879251885554
-82.03257,9.247033,train,1.2442260457720577E-4,50.26105958546443,0.5005458636846588
-78.676132,9.575283,train,1.162089804796114E-4,46.875521550535126,0.4834784442216247
-78.9627,9.4922,train,1.0621966677304862E-4,43.06565387569521,0.46108110178193007
-78.944366,9.55365,train,1.183023159967748E-4,47.79463087016661,0.4879380734462634
-82.080002,9.194166,train,1.0373867268361691E-4,42.09317422159415,0.45521399408182744
-81.324234,21.862467,train,1.7803405042031515E-4,65.66672360392813,0.5891552703633742
-82.430786,21.544283,train,1.8600212672285698E-4,67.79303093608165,0.5997101848476075
-81.681801,21.576967,train,1.8931423039847455E-4,69.05735392810016,0.6039396823098848
-81.46685,21.960484,train,1.7488264992129214E-4,64.70681360943837,0.5848255392721841
-81.417519,21.891001,train,1.7876383438342655E-4,65.8284937078974,0.5901450788296717
-81.247231,21.833334,train,1.773001751814313E-4,65.51397581902265,0.5881550800534109
-82.317146,21.562784,train,1.864509566792449E-4,67.9837303013723,0.6002886162564804
-81.635834,21.580917,train,1.9028591298906727E-4,69.3234825293938,0.6051635991544715
-81.519333,22.09885,train,1.677779109570852E-4,62.29266040846895,0.5747213538481283
-81.479446,21.969482,train,1.7516848620396493E-4,64.76896721735481,0.585222011399485
-82.09893,21.51545,train,1.8803645611610684E-4,68.58687882387565,0.6023186200093107
-81.957298,21.586367,train,1.8647290327165398E-4,67.99305499368202,0.6003168571492141
-81.197563,21.804667,train,1.808748147320301E-4,66.45503793550725,0.5929815437811357
-81.515869,22.021616,train,1.7143241111078057E-4,63.59399192808531,0.5799793609332374
-82.702919,21.481417,train,1.850103010857763E-4,67.44770284966393,0.5984260092262197
-82.782753,21.451134,train,1.845876341160628E-4,67.32312001383089,0.5978762499257942
-82.29277,21.548634,train,1.868960648124043E-4,68.16397418335694,0.6008606025458603
-83.194504,21.617884,train,1.8479985535869458E-4,67.38567310201992,0.5981524722990255
-81.096214,21.73835,train,1.802585064622629E-4,66.22380331670485,0.5921574937896261
-81.513168,22.158766,train,1.6565841158208827E-4,61.58593968718669,0.5716111128614182
-79.145279,22.653334,train,1.2203695807073932E-4,49.26199672197524,0.49570598478495087
-79.363052,22.718334,train,1.1908706877677446E-4,48.2570891900577,0.48959012422478004
-80.588608,23.236666,train,1.4433604090966098E-4,56.001559099213566,0.537589884882418
-80.964996,23.293055,train,1.7215348940782495E-4,63.793274809234276,0.5810015105906383
-79.755836,22.946667,train,1.2134773431565314E-4,49.00639400411161,0.4942902093001104
-79.584999,22.833611,train,1.1865260069242622E-4,48.02771578352619,0.48867680749256576
-80.126663,23.1,train,1.2765229063432427E-4,51.69155753366237,0.5069519697548374
-79.679443,22.893888,train,1.2020930597016027E-4,48.65563756818638,0.49193420546052835
-80.474167,23.210278,train,1.3527432290615215E-4,54.20972232306891,0.5214379290601633
-80.212776,23.151112,train,1.2935655630096502E-4,52.40043979269246,0.5102666010059874
-77.652779,22.176945,train,1.347719874780986E-4,54.05434726345537,0.5205094735691568
-77.602501,22.024723,train,1.3233993216284088E-4,53.54213462548121,0.5159629329598587
-78.693054,22.626667,train,1.265233907698047E-4,51.1325539232631,0.5047315540882651
-78.12722,22.4825,train,1.3341746471907893E-4,53.75194085980333,0.5179878906096989
-78.349724,22.540277,train,1.300329088846415E-4,52.69979749427421,0.5115697210650983
-77.465553,21.843334,train,1.26943136580476E-4,51.33813921866907,0.505559477304516
-78.902496,22.693611,train,1.2389899138678137E-4,49.99376845881492,0.4994915579371335
-78.040833,22.424999,train,1.3502709905036054E-4,54.13325464990409,0.520981440429439
-79.103485,20.901316,train,1.9987561551786722E-4,72.00438478330969,0.6168489384629559
-79.467415,21.079517,train,1.9909296055738797E-4,71.80927440878123,0.6159212339969655
-78.182831,20.6035,train,1.930324183227913E-4,69.97973528871745,0.6085825026432407
-78.109665,20.584999,train,1.9036501352852822E-4,69.34150399707622,0.6052629001380494
-79.558151,21.217699,train,1.9834767408603984E-4,71.60502113264525,0.6150336380862297
-78.847954,20.811966,train,1.9959455870982465E-4,71.9343192987092,0.6165163095355608
-78.902435,20.772367,train,2.0038925190286083E-4,72.2447055450253,0.6174553353141926
-79.971634,21.677134,train,1.809884749392004E-4,66.50082972993607,0.5931331523766403
-79.019485,20.846001,train,1.9891576990523058E-4,71.76509455276702,0.6157105805810887
-78.280998,20.6061,train,1.9574204672328556E-4,70.7859592419796,0.6118979707865031
-79.199135,20.968517,train,1.9890634290007517E-4,71.76243828791564,0.6156993667955438
-79.994331,21.713066,train,1.805172607651855E-4,66.31065320437416,0.5925038735653259
-79.430214,21.067783,train,2.0043162740593807E-4,72.26453918126589,0.6175052779475133
-79.645882,21.454317,train,1.9523404018324507E-4,70.60864533521391,0.6112806650193844
-79.287949,21.084616,train,1.9653017462936378E-4,71.01042434823623,0.6128517960956142
-78.680397,20.644234,train,2.0384698891958458E-4,73.2564419665432,0.6214880976051724
-78.200836,20.568832,train,1.9715023481342475E-4,71.22801260747528,0.6135989299031775
-78.7575,20.685083,train,2.015722159596689E-4,72.54767402152638,0.6188446629614673
-79.7304,19.754351,train,1.6913589201029438E-4,62.763015135931546,0.5766904834178259
-88.018913,17.672684,train,1.7439863791441867E-4,64.61334513174214,0.584152454318128
-87.320534,18.519634,train,5.514135157951421E-4,97.07014115479029,0.8162260086196166
-87.882385,16.740784,train,1.786989930509573E-4,65.81259834980047,0.5900573274026968
-87.333969,18.753532,train,5.337322270777268E-4,96.76638401053837,0.8112868952146837
-87.740898,17.570784,train,2.1483494999242488E-4,75.84585501284744,0.6337572528039523
-87.951881,17.342899,train,1.8139027437372044E-4,66.57373642189381,0.593668198735679
-87.980034,16.528667,train,1.7290798003234442E-4,64.10273768436016,0.5820657106610948
-87.699867,16.914351,train,1.919339636065271E-4,69.7262283798668,0.6072222541878282
-87.935013,17.385883,train,1.8673603356194474E-4,68.09971650683293,0.6006551429325967
-88.038086,17.35215,train,1.7399619220852643E-4,64.53562807730765,0.583591134491904
-64.231499,18.666082,train,5.9490667982405935E-5,18.280167442992543,0.32394932053649633
-64.337502,18.508333,train,5.917670204876295E-5,17.95192264631498,0.3227915216090715
-64.23867,18.564016,train,5.8631732609506244E-5,17.31564569567994,0.3207724169834156
-87.746132,17.59425,train,2.1879479072239703E-4,76.76114772546565,0.6379860901747351
-87.810204,16.7365,train,1.8308704810972743E-4,66.93013581649451,0.5959122326931732
-87.800682,16.909634,train,1.8646182439955E-4,67.98834779032295,0.6003026013464943
-64.409935,18.752733,train,6.055101790597785E-5,19.65374593138544,0.32783043349271407
-87.908035,17.15505,train,1.8503506384244804E-4,67.45500177451557,0.5984581713214558
-88.074135,16.72345,train,1.7023845368098765E-4,63.207039481783966,0.5782758815283604
-88.049515,16.9198,train,1.7101297394090908E-4,63.48246719569559,0.5793824990307664
-87.696831,16.915667,train,1.975777243918822E-4,71.36919284029831,0.6141123509940075
-64.32077,18.74935,train,6.0264343053624954E-5,19.260767389904313,0.3267855428235721
-88.043335,17.275984,train,1.7337026704483606E-4,64.25150975488988,0.5827150943061014
-87.822769,17.548384,train,2.0293667311310496E-4,72.86981169924331,0.620434664064197
-87.2342,18.662367,train,5.140822760556775E-4,96.15225940349525,0.8054767908677656
-77.879517,18.52405,train,1.6317259191022909E-4,60.87633141120968,0.5679048503008808
-78.354134,18.31255,train,1.581080585079574E-4,59.25216696957844,0.5601518359276173
-76.287369,18.073833,train,1.44138286538917E-4,55.97110035419822,0.5372490455435719
-77.032013,18.424801,train,1.5329420067935047E-4,58.15594930931711,0.5525201855343198
-78.126945,18.465834,train,1.6089389917085437E-4,60.12637023011772,0.5644506180388769
-77.358131,18.463051,train,1.5722260071654697E-4,58.95375697796358,0.5587676738564235
-78.012581,18.457783,train,1.6072103535375658E-4,60.072291611035915,0.5641863215876898
-77.81665,18.528267,train,1.621843810396975E-4,60.56200141461063,0.5664135893190377
-76.456932,18.191151,train,1.4586447443729324E-4,56.44276394268035,0.5402073738379969
-78.251099,18.4259,train,1.6031662780614258E-4,59.93495903412382,0.5635667565428488
-76.8032,18.318466,train,1.4965808907139733E-4,57.34858814280545,0.546577778041064
-76.605133,18.234016,train,1.4754324185473175E-4,56.87075619774704,0.5430483770984176
-76.874031,18.374866,train,1.5106968829480875E-4,57.64997209686507,0.5489033660124063
-77.207619,18.449633,train,1.554359601638925E-4,58.612881413234,0.5559480755502193
-87.82682,18.239201,train,2.255826733216426E-4,78.30793875828188,0.6450123118187435
-87.872429,18.22097,train,1.8804826086534187E-4,68.59038155119005,0.6023336569619894
-88.139999,16.76,train,1.6615798865584155E-4,61.73649051464433,0.5723483035984644
-88.169998,16.709999,train,1.6615871631541388E-4,61.73670979962852,0.5723493755040424
-81.360283,19.397566,train,1.7550829928810312E-4,64.91211521716572,0.585692368501113
-81.146202,19.291267,train,1.757815507131961E-4,65.01851032793653,0.5860698202440363
-81.077934,19.343901,train,1.7388718843146697E-4,64.51457815094179,0.5834388382227751
-81.105301,19.292749,train,1.753472576959155E-4,64.84427562274138,0.5854695935508688
-81.29155,19.380301,train,1.7487665237738825E-4,64.70565541234686,0.5848172121990076
-61.349133,12.633467,train,1.0989855577851055E-4,44.58786922408409,0.46955204656521904
-80.0728,19.656866,train,1.6750631487156485E-4,62.18883709954781,0.5743253276945365
-80.022903,19.830517,train,1.7366298779606393E-4,64.40308831377486,0.5831252424584963
-80.026031,19.677134,train,1.6868566196037493E-4,62.623588808040495,0.5760396546793799
-84.513718,21.809433,train,1.5999271699485183E-4,59.81613925151433,0.5630692430550645
-87.601646,17.225967,train,2.1743001430070584E-4,76.43587931647895,0.636539675721062
-71.1549,21.440716,train,1.0938681154172069E-4,44.3576606355639,0.4683896933930258
-87.443336,19.833334,train,4.938740714142337E-4,95.41322945585088,0.79911626677523
-76.97683,26.3575,train,6.77389164201071E-5,25.876983453732088,0.353008832308659
-71.599998,21.299999,train,1.0952186275350889E-4,44.427458607046674,0.46869693722391226
-76.988503,26.397833,train,6.660268991746144E-5,24.84372698329389,0.3491550267716114
-76.976387,26.59725,train,6.398400797427128E-5,22.990244861071233,0.3400958202130404
-76.950386,26.532284,train,6.537880290782812E-5,24.075647032508595,0.34495220626354073
-71.5177,21.483267,train,1.0990354715400402E-4,44.58970688524943,0.46956335872449523
-76.949501,26.059834,train,7.129220835325629E-5,28.107341676521003,0.3647715628441625
-71.223137,21.30335,train,1.0861963083986052E-4,44.01994519959126,0.4666375790297431
-72.115265,21.906349,train,1.0800897496482118E-4,43.772566360166195,0.46523466462271007
-87.526497,17.221001,train,2.2482255668471244E-4,78.16868178152953,0.6442390960122709
-87.447777,19.825001,train,4.9225312292754E-4,95.29134015884938,0.7985880060937892
-72.183502,21.818001,train,1.1215921916915562E-4,45.46164547633926,0.4746265757475496
-87.459442,20.105833,train,4.921737898226295E-4,95.28538511017017,0.798562080424157
-70.818466,21.022816,train,1.1044318489903788E-4,44.79295760103379,0.4707835226122301
-71.599152,21.37265,train,1.1041233011493658E-4,44.77999758073337,0.47071390881474084
-77.038498,26.63715,train,6.191918347092187E-5,21.1682711712472,0.3327728595288184
-87.447777,19.958334,train,4.958645927544079E-4,95.55646444935755,0.7997611912164847
-72.470184,21.664833,train,1.1640670602403026E-4,46.97187217589526,0.4839029968579986
-71.109215,21.537001,train,1.0914028759617574E-4,44.2345138389905,0.46782792984591803
-72.143951,21.388083,train,1.1666136354037719E-4,47.0979823971833,0.4844487655789586
-87.53611,19.145834,train,5.295116680502852E-4,96.45078711014399,0.8100684157802286
-87.594353,17.156784,train,2.137845162019466E-4,75.6397037578183,0.6326188300066722
-66.723,11.881133,train,1.2779979827853402E-4,51.75005350786664,0.5072406304283092
-66.622665,11.954284,train,1.2694332059729675E-4,51.33826622690823,0.5055598396595448
-66.689034,11.882234,train,1.2612704930687157E-4,50.965041787137984,0.5039472454332701
-66.580452,11.778517,train,1.236172790474158E-4,49.84983076008238,0.49892248075784323
-66.705765,11.766367,train,1.2630899334300813E-4,51.04517906227016,0.5043075974252914
