Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.85359E-5,20.004009591,0.315774254,0.537016159,0.151382824,0
5.88052E-5,20.250418772,0.316766915,0.533070274,0.15720524,0
5.91023E-5,20.503886045,0.317858685,0.52903044,0.158660844,0
5.95003E-5,20.752994747,0.319315428,0.525084555,0.171761281,0
5.98422E-5,21.003650935,0.320562119,0.52113867,0.186317322,0
6.0256E-5,21.255921588,0.3220649,0.517192785,0.200873362,0
6.08452E-5,21.504114968,0.324193201,0.513340849,0.208151383,0
6.1328E-5,21.754728851,0.325927176,0.509488914,0.211062591,0
6.19502E-5,22.001429235,0.328148929,0.505730928,0.215429403,0
6.24865E-5,22.250298983,0.33005217,0.501972943,0.219796215,0
6.31754E-5,22.501465669,0.332480801,0.498214957,0.222707424,0
6.36391E-5,22.755095461,0.334106072,0.494456971,0.224163028,0
6.42755E-5,23.004703596,0.336323462,0.490792935,0.22852984,0
6.48071E-5,23.250055507,0.338164407,0.487222849,0.229985444,0
6.53803E-5,23.50384548,0.34013816,0.483558812,0.231441048,0
6.59535E-5,23.753277801,0.342099843,0.479988726,0.234352256,0
6.6527E-5,24.004967903,0.344051237,0.47641864,0.23580786,0
6.72645E-5,24.252549586,0.346543519,0.472942503,0.23580786,0
6.793E-5,24.502834678,0.348776436,0.469466366,0.237263464,0
6.82749E-5,24.75486534,0.349927363,0.465990229,0.237263464,0
6.87758E-5,25.00139759,0.351592002,0.462608042,0.238719068,0
6.94309E-5,25.250206745,0.353756281,0.459225855,0.241630277,0
6.99092E-5,25.50098866,0.355327386,0.455843668,0.241630277,0
7.05485E-5,25.753923771,0.357415435,0.452461481,0.241630277,0
7.12284E-5,26.002266595,0.359621209,0.449173243,0.241630277,0
7.1696E-5,26.252334298,0.361129607,0.445885006,0.243085881,0
7.23151E-5,26.504167299,0.363115594,0.442596768,0.245997089,0
7.30391E-5,26.751301643,0.365422406,0.43940248,0.247452693,0
7.34395E-5,27.000323517,0.366691167,0.436208192,0.250363901,0
7.38498E-5,27.250676722,0.367985991,0.433013905,0.253275109,0
7.45696E-5,27.503159514,0.370244643,0.429819617,0.253275109,0
7.52223E-5,27.750459723,0.372279059,0.426719278,0.254730713,0
7.56854E-5,28.006981546,0.373714306,0.423524991,0.256186317,0
7.6209E-5,28.250004558,0.375329324,0.420518602,0.256186317,0
7.66271E-5,28.502133995,0.376612998,0.417418264,0.257641921,0
7.73061E-5,28.756153519,0.378686397,0.414317926,0.259097525,0
7.78282E-5,29.004427988,0.38027145,0.411311537,0.26055313,0
7.84164E-5,29.254608485,0.38204744,0.408305148,0.26055313,0
7.89204E-5,29.506325,0.383560952,0.40529876,0.26055313,0
7.95497E-5,29.751974953,0.385440513,0.402386321,0.26055313,0
7.9996E-5,30.007242873,0.386766683,0.399379932,0.264919942,0
8.06748E-5,30.256166946,0.388772725,0.396467493,0.269286754,0
8.12922E-5,30.507278179,0.39058577,0.393555054,0.270742358,0
8.17763E-5,30.751734079,0.392000188,0.390736565,0.273653566,0
8.25271E-5,31.006403632,0.394180525,0.387824126,0.27510917,0
8.29979E-5,31.25469433,0.39553964,0.385005637,0.27510917,0
8.35417E-5,31.504624179,0.397102098,0.382187148,0.279475983,0
8.39202E-5,31.75585863,0.39818478,0.379368658,0.280931587,0
8.44931E-5,32.000253386,0.399816212,0.376644119,0.280931587,0
8.5069E-5,32.254659444,0.401447537,0.373825629,0.286754003,0
8.57741E-5,32.502423521,0.403432643,0.37110109,0.288209607,0
8.61885E-5,32.751819658,0.40459304,0.36837655,0.289665211,0
8.66153E-5,33.002391701,0.405783418,0.365652011,0.291120815,0
8.70294E-5,33.25420141,0.406934074,0.362927471,0.294032023,0
8.75042E-5,33.507083289,0.408247715,0.360202931,0.301310044,0
